tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
8178,1789624233506000,0.158035278,-0.600019932,1.406272888,0.025892461,1,-34.387409210,0.977215767,87.410598755,4164,138.833333333,138.783333333,0.331567317,1,1,1,0,0,1
8179,1789624233523000,0.169197083,-0.600023389,1.429616928,0.025875280,1,-34.715721130,0.977214038,87.359626770,4164,138.833333333,138.800000000,0.332245171,1,1,1,0,0,1
8180,1789624233539000,0.180389404,-0.600016713,1.452156067,0.025165074,1,-35.044029236,0.977212310,87.308654785,4165,138.866666667,138.816666667,0.332241416,1,1,1,0,0,1
8181,1789624233556000,0.190017700,-0.600019157,1.475536346,0.025285205,1,-35.372833252,0.977209866,87.256523132,4165,138.866666667,138.833333333,0.332911074,1,1,1,0,0,1
8182,1789624233572000,0.193588257,-0.600007355,1.774868011,0.299352944,1,-35.701637268,0.977207422,87.204391479,4166,138.900000000,138.850000000,0.332911074,1,0,1,0,0,1
8183,1789624233589000,0.194114685,-0.600009680,1.742198944,0.032673310,1,-36.030921936,0.977204144,87.151077271,4166,138.900000000,138.866666667,0.333572775,1,0,1,0,0,1
8184,1789624233607000,0.195716858,-0.600004077,1.708873749,0.033363685,1,-36.360210419,0.977200866,87.097755432,4167,138.933333333,138.883333333,0.333577752,1,0,1,0,0,1
8185,1789624233623000,0.196243286,-0.600006580,1.676197052,0.032680936,1,-36.689968109,0.977196634,87.043212891,4167,138.933333333,138.900000000,0.334237993,1,0,0,1,0,1
8186,1789624233640000,0.197860718,-0.600000560,1.642885208,0.033351090,1,-37.019725800,0.977192402,86.988662720,4168,138.966666667,138.916666667,0.334239215,1,0,0,1,0,1
8187,1789624233656000,0.198402405,-0.600001872,1.610200882,0.032688815,1,-37.349933624,0.977186918,86.932853699,4168,138.966666667,138.933333333,0.334890813,1,0,0,1,0,1
8188,1789624233673000,0.200073242,-0.599995136,1.576877594,0.033365149,1,-37.680141449,0.977181435,86.877044678,4169,139.000000000,138.950000000,0.334890813,1,0,0,1,0,1
8189,1789624233689000,0.200614929,-0.599995255,1.544189453,0.032692626,1,-38.010780334,0.977174520,86.819915771,4169,139.000000000,138.966666667,0.335538059,1,0,0,1,0,1
8190,1789624233706000,0.202308655,-0.599988282,1.510883331,0.033349160,1,-38.341423035,0.977167606,86.762779236,4170,139.033333333,138.983333333,0.335543126,1,0,0,1,0,1
8191,1789624233722000,0.202835083,-0.599986196,1.478174210,0.032713357,1,-38.672470093,0.977158785,86.704261780,4170,139.033333333,139.000000000,0.336179197,1,0,0,1,0,1
8192,1789624233740000,0.204582214,-0.599978507,1.444869995,0.033350009,1,-39.003520966,0.977149963,86.645744324,4171,139.066666667,139.016666667,0.336182952,1,0,0,1,0,1
8193,1789624233756000,0.205108643,-0.599974751,1.412155151,0.032719079,1,-39.334945679,0.977138817,86.585762024,4171,139.066666667,139.033333333,0.336808860,1,0,0,1,0,1
8194,1789624233774000,0.206909180,-0.599966407,1.378843307,0.033360470,1,-39.666374207,0.977127671,86.525779724,4172,139.100000000,139.050000000,0.336812645,1,0,0,1,0,1
