tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
650,1789624108051000,-0.237464905,-0.597258568,-0.548099518,0.000563605,1,29.982484818,2.280140877,34.533027649,0,13.383333333,0.000000000,0.000000000,1,0,0,1,0,1
651,1789624108069000,-0.237451553,-0.597718716,-0.547973633,0.000477243,1,29.982063293,2.298271179,34.735324860,0,13.400000000,0.000000000,0.000000000,1,0,0,1,0,1
652,1789624108086000,-0.237440109,-0.598091364,-0.547863007,0.000388891,1,29.981649399,2.314516306,34.937908173,0,13.416666667,0.000000000,0.000000000,1,0,0,1,0,1
653,1789624108103000,-0.237428665,-0.597078085,-0.547912598,0.001014556,1,29.981245041,2.328912973,35.140773773,0,13.433333333,0.000000000,0.000000000,1,0,0,1,0,1
654,1789624108119000,-0.237417221,-0.598040700,-0.547748566,0.000976558,1,29.980846405,2.341496468,35.343940735,0,13.450000000,0.000000000,0.000000000,1,0,0,1,0,1
655,1789624108136000,-0.237409592,-0.598127842,-0.547683716,0.000108892,1,29.980455399,2.352301359,35.547405243,0,13.466666667,0.000000000,0.000000000,1,0,0,1,0,1
656,1789624108153000,-0.237400055,-0.598113418,-0.547645569,0.000041883,1,29.980072021,2.361359119,35.751174927,0,13.483333333,0.000000000,0.000000000,1,0,0,1,0,1
657,1789624108170000,-0.237392426,-0.598772645,-0.547550201,0.000666134,1,29.979696274,2.368698597,35.955257416,0,13.500000000,0.000000000,0.000000000,1,0,0,1,0,1
658,1789624108187000,-0.237380981,-0.598538876,-0.547538757,0.000234329,1,29.979301453,2.374469757,36.160125732,0,13.516666667,0.000000000,0.000000000,1,0,0,1,0,1
659,1789624108202000,-0.237371445,-0.599017620,-0.547492981,0.000481023,1,29.978921890,2.379183769,36.365726471,0,13.533333333,0.000000000,0.000000000,1,0,0,1,0,1
660,1789624108220000,-0.237373352,-0.599371076,-0.547466278,0.000354468,1,29.978570938,2.382212639,36.571907043,0,13.550000000,0.000000000,0.000000000,1,0,0,1,0,1
661,1789624108235000,-0.237375259,-0.599610209,-0.547473907,0.000239263,1,29.978212357,2.383593559,36.778411865,0,13.566666667,0.000000000,0.000000000,1,0,0,1,0,1
662,1789624108253000,-0.237371445,-0.599732995,-0.547504425,0.000126579,1,29.977849960,2.383335590,36.985244751,0,13.583333333,0.000000000,0.000000000,1,0,0,1,0,1
663,1789624108268000,-0.237365723,-0.599738002,-0.547554016,0.000050171,1,29.977481842,2.381443024,37.192405701,0,13.600000000,0.000000000,0.000000000,1,0,0,1,0,1
664,1789624108287000,-0.237363815,-0.599624276,-0.547630310,0.000136960,1,29.977113724,2.377916574,37.399898529,0,13.616666667,0.000000000,0.000000000,1,0,0,1,0,1
665,1789624108303000,-0.237371445,-0.599900723,-0.547725677,0.000292533,1,29.976758957,2.372730970,37.607971191,0,13.633333333,0.000000000,0.000000000,1,0,0,1,0,1
666,1789624108319000,-0.237373352,-0.599578857,-0.547836304,0.000340351,1,29.976381302,2.366509914,37.816780090,0,13.650000000,0.000000000,0.000000000,1,0,0,1,0,1
667,1789624108335000,-0.237373352,-0.599728823,-0.547966003,0.000198272,1,29.975999832,2.359571695,38.026271820,0,13.666666667,0.000000000,0.000000000,1,0,0,1,0,1
668,1789624108352000,-0.237367630,-0.599849463,-0.548095703,0.000177225,1,29.975618362,2.352146626,38.236412048,0,13.683333333,0.000000000,0.000000000,1,0,0,1,0,1
669,1789624108369000,-0.237367630,-0.599436045,-0.548213959,0.000429998,1,29.975231171,2.344444036,38.447174072,0,13.700000000,0.000000000,0.000000000,1,0,0,1,0,1
670,1789624108385000,-0.237361908,-0.599542379,-0.548351288,0.000173779,1,29.974842072,2.336651564,38.658531189,0,13.716666667,0.000000000,0.000000000,1,0,0,1,0,1
671,1789624108402000,-0.237356186,-0.599139690,-0.548454285,0.000415692,1,29.974451065,2.328933477,38.870464325,0,13.733333333,0.000000000,0.000000000,1,0,0,1,0,1
672,1789624108421000,-0.237350464,-0.598878860,-0.548557281,0.000280488,1,29.974063873,2.320165157,39.082771301,0,13.750000000,0.000000000,0.000000000,1,0,0,1,0,1
673,1789624108435000,-0.237342834,-0.598768711,-0.548683167,0.000167446,1,29.973676682,2.310377121,39.295429230,0,13.766666667,0.000000000,0.000000000,1,0,0,1,0,1
674,1789624108453000,-0.237340927,-0.598034859,-0.548736572,0.000735796,1,29.973285675,2.299603939,39.508438110,0,13.783333333,0.000000000,0.000000000,1,0,0,1,0,1
675,1789624108470000,-0.237335205,-0.598234653,-0.548885345,0.000249167,1,29.972896576,2.287861824,39.721794128,0,13.800000000,0.000000000,0.000000000,1,0,0,1,0,1
676,1789624108485000,-0.237331390,-0.597813129,-0.548954010,0.000427097,1,29.972505569,2.275150061,39.935501099,0,13.816666667,0.000000000,0.000000000,1,0,0,1,0,1
677,1789624108503000,-0.237333298,-0.597556591,-0.549034119,0.000268762,1,29.972106934,2.261456013,40.149307251,0,13.833333333,0.000000000,0.000000000,1,0,0,1,0,1
678,1789624108518000,-0.237340927,-0.597471237,-0.549129486,0.000128212,1,29.971721649,2.246751785,40.362964630,0,13.850000000,0.000000000,0.000000000,1,0,0,1,0,1
679,1789624108535000,-0.237340927,-0.596261501,-0.549064636,0.001211473,1,29.971351624,2.230990887,40.576480865,0,13.866666667,0.000000000,0.000000000,1,0,0,1,0,1
680,1789624108551000,-0.237342834,-0.596500874,-0.549194336,0.000272259,1,29.970993042,2.214121580,40.789863586,0,13.883333333,0.000000000,0.000000000,1,0,0,1,0,1
681,1789624108569000,-0.237344742,-0.595608234,-0.549140930,0.000894237,1,29.970645905,2.196088314,41.003128052,0,13.900000000,0.000000000,0.000000000,1,0,0,1,0,1
682,1789624108585000,-0.237344742,-0.596152306,-0.549293518,0.000565063,1,29.970310211,2.176833630,41.216281891,0,13.916666667,0.000000000,0.000000000,1,0,0,1,0,1
