tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
5598,1789597195776000,35.281085968,-0.866474986,14.821045876,0.347250104,0,-70.187866211,0.977438867,10.934093475,2856,95.866666667,95.800000000,0.376452088
5599,1789597195795000,35.257560730,-0.870341539,15.167181969,0.346956164,0,-70.171051025,0.977440715,10.558015823,2856,95.866666667,95.816666667,0.376453370
5600,1789597195806000,35.233867645,-0.874117851,15.514282227,0.347928464,0,-70.153823853,0.977442384,10.181380272,2857,95.900000000,95.833333333,0.377029330
5601,1789597195825000,35.210651398,-0.877887845,15.861113548,0.347627908,0,-70.136604309,0.977444112,9.804744720,2857,95.900000000,95.850000000,0.377029002
5602,1789597195843000,35.187259674,-0.881571412,16.208889008,0.348580718,0,-70.118988037,0.977445722,9.427553177,2858,95.933333333,95.866666667,0.377602696
5603,1789597195861000,35.164333344,-0.885249257,16.556407928,0.348293781,0,-70.101364136,0.977447331,9.050360680,2858,95.933333333,95.883333333,0.377604008
5604,1789597195873000,35.141227722,-0.888843656,16.904842377,0.349218190,0,-70.083358765,0.977448821,8.672613144,2859,95.966666667,95.900000000,0.378176421
5605,1789597195890000,35.118576050,-0.892432451,17.253025055,0.348937184,0,-70.065345764,0.977450252,8.294864655,2859,95.966666667,95.916666667,0.378177732
5606,1789597195909000,35.095764160,-0.895941019,17.602102280,0.349839389,0,-70.046958923,0.977451682,7.916561604,2860,96.000000000,95.933333333,0.378749609
5607,1789597195927000,35.073402405,-0.899444163,17.950931549,0.349562854,0,-70.028572083,0.977453113,7.538258553,2860,96.000000000,95.950000000,0.378749609
5608,1789597195939000,35.050865173,-0.902869701,18.300638199,0.350448847,0,-70.009811401,0.977454424,7.159401894,2861,96.033333333,95.966666667,0.379320890
5609,1789597195958000,35.028774261,-0.906289995,18.650096893,0.350172937,0,-69.991058350,0.977455735,6.780545712,2861,96.033333333,95.983333333,0.379320025
5610,1789597195976000,35.006519318,-0.909635246,19.000415802,0.351041049,0,-69.971954346,0.977457047,6.401136398,2862,96.066666667,96.000000000,0.379889965
5611,1789597195994000,34.984695435,-0.912975430,19.350496292,0.350775987,0,-69.952842712,0.977458298,6.021727085,2862,96.066666667,96.016666667,0.379890352
5612,1789597196006000,34.962726593,-0.916242838,19.701416016,0.351621896,0,-69.933395386,0.977459431,5.641766548,2863,96.100000000,96.033333333,0.380457878
5613,1789597196025000,34.941162109,-0.919505239,20.052097321,0.351358861,0,-69.913940430,0.977460623,5.261805534,2863,96.100000000,96.050000000,0.380458772
5614,1789597196042000,34.919460297,-0.922696710,20.403612137,0.352198541,0,-69.894149780,0.977461696,4.881294250,2864,96.133333333,96.066666667,0.381025612
5615,1789597196061000,34.898178101,-0.925883591,20.754888535,0.351934940,0,-69.874359131,0.977462769,4.500782967,2864,96.133333333,96.083333333,0.381025612
5616,1789597196073000,34.876739502,-0.929001689,21.106979370,0.352756709,0,-69.854248047,0.977463782,4.119722366,2865,96.166666667,96.100000000,0.381590933
5617,1789597196091000,34.855709076,-0.932115316,21.458839417,0.352501720,0,-69.834136963,0.977464795,3.738661528,2865,96.166666667,96.116666667,0.381591171
5618,1789597196110000,34.834526062,-0.935162067,21.811498642,0.353307992,0,-69.813705444,0.977465749,3.357052326,2866,96.200000000,96.133333333,0.382155746
5619,1789597196127000,34.813766479,-0.938204348,22.163930893,0.353056252,0,-69.793273926,0.977466702,2.975443363,2866,96.200000000,96.150000000,0.382155508
5620,1789597196139000,34.792831421,-0.941181898,22.517150879,0.353852391,0,-69.772529602,0.977467597,2.593286991,2867,96.233333333,96.166666667,0.382718980
5621,1789597196158000,34.772304535,-0.944155097,22.870151520,0.353609473,0,-69.751785278,0.977468491,2.211130619,2867,96.233333333,96.183333333,0.382718980
5622,1789597196176000,34.751632690,-0.947065890,23.223917007,0.354380906,0,-69.730743408,0.977469325,1.828428268,2868,96.266666667,96.200000000,0.383280367
5623,1789597196194000,34.731357574,-0.949972868,23.577470779,0.354146570,0,-69.709709167,0.977470160,1.445725799,2868,96.266666667,96.216666667,0.383280069
5624,1789597196206000,34.710937500,-0.952819407,23.931783676,0.354912281,0,-69.688377380,0.977470934,1.062478423,2869,96.300000000,96.233333333,0.383840591
5625,1789597196225000,34.690906525,-0.955662251,24.285886765,0.354680568,0,-69.667045593,0.977471709,0.679231107,2869,96.300000000,96.250000000,0.383840531
5626,1789597196243000,34.670745850,-0.958447158,24.640731812,0.355428219,0,-69.645431519,0.977472425,0.295440048,2870,96.333333333,96.266666667,0.384399205
5627,1789597196261000,34.650951385,-0.961228549,24.995378494,0.355209559,0,-69.623809814,0.977473140,-0.088351034,2870,96.333333333,96.283333333,0.384399652
5628,1789597196273000,34.631023407,-0.963953674,25.350749969,0.355940223,0,-69.601913452,0.977473795,-0.472684711,2871,96.366666667,96.300000000,0.384956896
5629,1789597196291000,34.611488342,-0.966675580,25.705928802,0.355726063,0,-69.580024719,0.977474451,-0.857018352,2871,96.366666667,96.316666667,0.384956449
5630,1789597196309000,34.591789246,-0.969342828,26.061826706,0.356452614,0,-69.557861328,0.977475107,-1.241893291,2872,96.400000000,96.333333333,0.385512561
5631,1789597196326000,34.572463989,-0.972007036,26.417537689,0.356245518,0,-69.535690308,0.977475762,-1.626768351,2872,96.400000000,96.350000000,0.385513127
5632,1789597196339000,34.553016663,-0.974619329,26.773954391,0.356956422,0,-69.513259888,0.977476358,-2.012183666,2873,96.433333333,96.366666667,0.386067480
5633,1789597196357000,34.533935547,-0.977228642,27.130191803,0.356757611,0,-69.490837097,0.977476954,-2.397598982,2873,96.433333333,96.383333333,0.386067033
5634,1789597196376000,34.514720917,-0.979787827,27.487117767,0.357451946,0,-69.468154907,0.977477491,-2.783553123,2874,96.466666667,96.400000000,0.386620075
5635,1789597196394000,34.495864868,-0.982344329,27.843870163,0.357259512,0,-69.445472717,0.977478027,-3.169507265,2874,96.466666667,96.416666667,0.386620075
5636,1789597196407000,34.476890564,-0.984853268,28.201313019,0.357954919,0,-69.422546387,0.977478504,-3.555999279,2875,96.500000000,96.433333333,0.387171417
5637,1789597196425000,34.458255768,-0.987359285,28.558574677,0.357756108,0,-69.399612427,0.977478981,-3.942491055,2875,96.500000000,96.450000000,0.387171596
5638,1789597196442000,34.439498901,-0.989819586,28.916522980,0.358447850,0,-69.376434326,0.977479458,-4.329519272,2876,96.533333333,96.466666667,0.387721628
5639,1789597196461000,34.421089172,-0.992277145,29.274295807,0.358254582,0,-69.353263855,0.977479994,-4.716547966,2876,96.533333333,96.483333333,0.387721658
5640,1789597196472000,34.402553558,-0.994690895,29.632743835,0.358935088,0,-69.329849243,0.977480412,-5.104111671,2877,96.566666667,96.500000000,0.388270348
5641,1789597196491000,34.384361267,-0.997102201,29.991027832,0.358753681,0,-69.306442261,0.977480829,-5.491675377,2877,96.566666667,96.516666667,0.388269901
5642,1789597196509000,34.366065979,-0.999471664,30.349979401,0.359425306,0,-69.282798767,0.977481246,-5.879773617,2878,96.600000000,96.533333333,0.388817757
