tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
1448,1789626378908000,-0.200042725,-0.599006355,-0.957748413,0.033309918,1,-67.402236938,0.977492809,-32.809993744,0,26.683333333,0.000000000,0.000000000,1,0,0,1,0,1
1449,1789626378925000,-0.204704285,-0.599006534,-0.924774170,0.033302113,1,-67.374031067,0.977492809,-33.212211609,0,26.700000000,0.000000000,0.000000000,1,0,0,1,0,1
1450,1789626378941000,-0.209381104,-0.599006414,-0.891786575,0.033317473,1,-67.345764160,0.977492869,-33.614677429,0,26.716666667,0.000000000,0.000000000,1,0,0,1,0,1
1451,1789626378958000,-0.214057922,-0.599006534,-0.858808517,0.033308033,1,-67.317451477,0.977492929,-34.017391205,0,26.733333333,0.000000000,0.000000000,1,0,0,1,0,1
1452,1789626378974000,-0.218757629,-0.599006593,-0.825826645,0.033315029,1,-67.289077759,0.977492929,-34.420356750,0,26.750000000,0.000000000,0.000000000,1,0,0,1,0,1
1453,1789626378990000,-0.223426819,-0.599006176,-0.792842865,0.033312626,1,-67.260650635,0.977492929,-34.823566437,0,26.766666667,0.000000000,0.000000000,1,0,0,1,0,1
1454,1789626379007000,-0.228103638,-0.599006414,-0.759864807,0.033308033,1,-67.232170105,0.977492988,-35.227024078,0,26.783333333,0.000000000,0.000000000,1,0,0,1,0,1
1455,1789626379024000,-0.228141785,-0.599006534,-0.759864807,0.000038147,1,-67.203628540,0.977493048,-35.630725861,0,26.800000000,0.000000000,0.000000000,1,0,0,1,0,1
1456,1789626379041000,-0.228172302,-0.599006474,-0.759864807,0.000030518,1,-67.175041199,0.977493048,-36.034675598,0,26.816666667,0.000000000,0.000000000,1,0,0,1,0,1
1457,1789626379058000,-0.228218079,-0.599006534,-0.759860992,0.000045935,1,-67.146392822,0.977493048,-36.438873291,0,26.833333333,0.000000000,0.000000000,1,0,0,1,0,1
1458,1789626379074000,-0.228233337,-0.599006534,-0.759864807,0.000015728,1,-67.117698669,0.977493107,-36.843315125,0,26.850000000,0.000000000,0.000000000,1,0,0,1,0,1
1459,1789626379091000,-0.228279114,-0.599006414,-0.759864807,0.000045777,1,-67.088943481,0.977493167,-37.248001099,0,26.866666667,0.000000000,0.000000000,1,0,0,1,0,1
1460,1789626379107000,-0.228332520,-0.599006593,-0.759868622,0.000053542,1,-67.060134888,0.977493167,-37.652931213,0,26.883333333,0.000000000,0.000000000,1,0,0,1,0,1
1461,1789626379125000,-0.228355408,-0.599006355,-0.759868622,0.000022889,1,-67.031280518,0.977493167,-38.058105469,0,26.900000000,0.000000000,0.000000000,1,0,0,1,0,1
1462,1789626379140000,-0.228393555,-0.599006593,-0.759872437,0.000038338,1,-67.002365112,0.977493227,-38.463523865,0,26.916666667,0.000000000,0.000000000,1,0,0,1,0,1
1463,1789626379158000,-0.228431702,-0.599006414,-0.759872437,0.000038147,1,-66.973403931,0.977493286,-38.869186401,0,26.933333333,0.000000000,0.000000000,1,0,0,1,0,1
1464,1789626379174000,-0.228469849,-0.599006534,-0.759872437,0.000038147,1,-66.944381714,0.977493286,-39.275093079,0,26.950000000,0.000000000,0.000000000,1,0,0,1,0,1
1465,1789626379191000,-0.228500366,-0.599006534,-0.759872437,0.000030518,1,-66.915321350,0.977493286,-39.681243896,0,26.966666667,0.000000000,0.000000000,1,0,0,1,0,1
1466,1789626379208000,-0.228530884,-0.599006653,-0.759876251,0.000030755,1,-66.886199951,0.977493405,-40.087635040,0,26.983333333,0.000000000,0.000000000,1,0,0,1,0,1
1467,1789626379223000,-0.221168518,-0.599006414,-0.727394104,0.033306070,1,-66.857025146,0.977493405,-40.494270325,0,27.000000000,0.000000000,0.000000000,1,0,0,1,0,1
1468,1789626379240000,-0.213844299,-0.599006534,-0.694915771,0.033293936,1,-66.827804565,0.977493405,-40.901145935,0,27.016666667,0.000000000,0.000000000,1,0,0,1,0,1
1469,1789626379258000,-0.206497192,-0.599006534,-0.662437439,0.033298977,1,-66.798522949,0.977493405,-41.308265686,0,27.033333333,0.000000000,0.000000000,1,0,0,1,0,1
1470,1789626379274000,-0.199157715,-0.599006355,-0.629955292,0.033301018,1,-66.769195557,0.977493405,-41.715625763,0,27.050000000,0.000000000,0.000000000,1,0,0,1,0,1
1471,1789626379291000,-0.193481445,-0.599006474,-0.604866028,0.025723359,1,-66.739814758,0.977493405,-42.123226166,0,27.066666667,0.000000000,0.000000000,1,0,0,1,0,1
1472,1789626379306000,-0.187942505,-0.599006534,-0.580169678,0.025309872,1,-66.710388184,0.977493405,-42.531066895,0,27.083333333,0.000000000,0.000000000,1,0,0,1,0,1
1473,1789626379324000,-0.182334900,-0.599006653,-0.555282593,0.025511023,1,-66.680908203,0.977493405,-42.939144135,0,27.100000000,0.000000000,0.000000000,1,0,0,1,0,1
