tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
120,0.000000000,-0.599885821,2.600036621,1,1,1,0.000000000,0.000000000,0.000000000,5.955504894,0,-0.000000000,0.000000000,0.000000000
121,0.000000000,-0.599888265,2.600799561,1,1,1,0.000000000,0.000000000,0.000000000,6.001281261,0,-0.000000000,0.000000000,0.000000000
122,0.000000000,-0.599890769,2.601547241,1,1,1,0.000000000,0.000000000,0.000000000,6.047057629,0,-0.000000000,0.000000000,0.000000000
123,0.000000000,-0.599893212,2.602310181,1,1,1,0.000000000,0.000000000,0.000000000,6.091918468,0,-0.000000000,0.000000000,0.000000000
124,0.000000000,-0.599895775,2.603073120,1,1,1,0.000000000,0.000000000,0.000000000,6.137694836,0,-0.000000000,0.000000000,0.000000000
125,0.000000000,-0.599898219,2.603820801,1,1,1,0.000000000,0.000000000,0.000000000,6.183471203,0,-0.000000000,0.000000000,0.000000000
126,0.000001907,-0.599900603,2.604568481,1,1,1,0.000000000,0.000000000,0.000000000,6.228332043,0,-0.000000000,0.000000000,0.000000000
127,0.000000000,-0.599903166,2.605331421,1,1,1,0.000000000,0.000000000,0.000000000,6.273192883,0,-0.000000000,0.000000000,0.000000000
128,0.000000000,-0.599905670,2.606079102,1,1,1,0.000000000,0.000000000,0.000000000,6.318969250,0,-0.000000000,0.000000000,0.000000000
129,0.000001907,-0.599908054,2.606826782,1,1,1,0.000000000,0.000000000,0.000000000,6.363830090,0,-0.000000000,0.000000000,0.000000000
130,0.000000000,-0.599910498,2.607574463,1,1,1,0.000000000,0.000000000,0.000000000,6.408690929,0,-0.000000000,0.000000000,0.000000000
131,0.000000000,-0.599912882,2.608322144,1,1,1,0.000000000,0.000000000,0.000000000,6.453551769,0,-0.000000000,0.000000000,0.000000000
132,0.000001907,-0.599915445,2.609069824,1,1,1,0.000000000,0.000000000,0.000000000,6.498412609,0,-0.000000000,0.000000000,0.000000000
133,-0.000001907,-0.599917412,2.609802246,1,1,1,0.000000000,0.000000000,0.000000000,6.543273449,0,-0.000000000,0.000000000,0.000000000
134,-0.000001907,-0.599920273,2.610549927,1,1,1,0.000000000,0.000000000,0.000000000,6.587218761,0,-0.000000000,0.000000000,0.000000000
135,-0.000001907,-0.599922657,2.611297607,1,1,1,0.000000000,0.000000000,0.000000000,6.632079601,0,-0.000000000,0.000000000,0.000000000
136,-0.000001907,-0.599924982,2.612030029,1,1,1,0.000000000,0.000000000,0.000000000,6.676940441,0,-0.000000000,0.000000000,0.000000000
137,0.000000000,-0.599927425,2.612777710,1,1,1,0.000000000,0.000000000,0.000000000,6.720885754,0,-0.000000000,0.000000000,0.000000000
138,-0.000001907,-0.599929929,2.613525391,1,1,1,0.000000000,0.000000000,0.000000000,6.765746593,0,-0.000000000,0.000000000,0.000000000
