tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
193,1,1,0.000007629,-0.599513054,-1.004928589,0.033309937,0.152252197,0.000000000,9.094848633,0
194,1,1,0.000009537,-0.599515200,-0.971633911,0.033294678,0.152923584,0.000000000,9.135131836,0
195,1,1,0.000007629,-0.599516451,-0.938323975,0.033309937,0.153594971,0.000000000,9.175414085,0
196,1,1,0.000007629,-0.599519610,-0.905029297,0.033294678,0.154266357,0.000000000,9.215697289,0
197,1,1,0.000007629,-0.599521875,-0.871719360,0.033309937,0.154922485,0.000000000,9.255980492,0
198,1,1,0.000009537,-0.599524021,-0.838409424,0.033309937,0.155593872,0.000000000,9.295348167,0
199,1,1,0.000009537,-0.599526167,-0.805114746,0.033294678,0.156265259,0.000000000,9.335631371,0
200,1,1,0.000009537,-0.599528432,-0.771820068,0.033294678,0.156921387,0.000000000,9.375914574,0
201,1,1,0.000009537,-0.599530578,-0.738540649,0.033279419,0.157592773,0.000000000,9.415282249,0
202,1,1,0.000011444,-0.599532723,-0.705230713,0.033309937,0.158248901,0.000000000,9.455565453,0
203,1,1,0.000011444,-0.599534810,-0.671920776,0.033309937,0.158920288,0.000000000,9.494933128,0
204,1,1,0.000011444,-0.599537015,-0.638610840,0.033309937,0.159576416,0.000000000,9.535216331,0
205,1,1,0.000011444,-0.599539161,-0.605300903,0.033309937,0.160232544,0.000000000,9.574584007,0
206,1,1,0.000011444,-0.599541247,-0.572006226,0.033294678,0.160903931,0.000000000,9.613951683,0
207,1,1,0.000013351,-0.599543333,-0.538696289,0.033309937,0.161560059,0.000000000,9.654234886,0
208,1,1,0.000013351,-0.599545360,-0.505401611,0.033294678,0.162216187,0.000000000,9.693602562,0
209,1,1,0.000013351,-0.599547565,-0.472106934,0.033294678,0.162872314,0.000000000,9.732970238,0
210,1,1,0.000013351,-0.599549770,-0.438812256,0.033294678,0.163528442,0.000000000,9.772337914,0
211,1,1,0.000013351,-0.599551916,-0.405502319,0.033309937,0.164169312,0.000000000,9.811705589,0
212,1,1,0.000015259,-0.599554002,-0.372192383,0.033309937,0.164825439,0.000000000,9.850157738,0
213,1,1,0.000015259,-0.599556088,-0.338897705,0.033294678,0.165481567,0.000000000,9.889525414,0
214,1,1,0.000015259,-0.599558234,-0.305587769,0.033309937,0.166122437,0.000000000,9.928893089,0
215,1,1,0.000015259,-0.599560380,-0.272277832,0.033309937,0.166778564,0.000000000,9.967345238,0
216,1,1,0.000015259,-0.599562407,-0.238952637,0.033325195,0.167419434,0.000000000,10.006712914,0
217,1,1,0.000015259,-0.599564552,-0.205642700,0.033309937,0.168075562,0.000000000,10.045165062,0
218,1,1,0.000017166,-0.599566698,-0.172348022,0.033294678,0.168716431,0.000000000,10.084532738,0
219,1,1,0.000017166,-0.599568784,-0.139038086,0.033309937,0.169357300,0.000000000,10.122984886,0
220,1,1,0.000017166,-0.599571109,-0.105743408,0.033294678,0.170013428,0.000000000,10.161437035,0
221,1,1,0.000017166,-0.599573016,-0.072448730,0.033294678,0.170654297,0.000000000,10.200804710,0
222,1,1,0.000017166,-0.599575102,-0.039154053,0.033294678,0.171295166,0.000000000,10.239256859,0
223,1,1,0.000017166,-0.599577188,-0.005859375,0.033294678,0.171936035,0.000000000,10.277709007,0
224,1,1,0.000017166,-0.599579334,0.027435303,0.033294678,0.172576904,0.000000000,10.316161156,0
225,1,1,0.000019073,-0.599581361,0.060729980,0.033294678,0.173202515,0.000000000,10.354613304,0
226,1,1,0.000017166,-0.599583626,0.094024658,0.033294678,0.173843384,0.000000000,10.392149925,0
227,1,1,0.000017166,-0.599585533,0.127334595,0.033309937,0.174484253,0.000000000,10.430602074,0
228,1,1,0.000015259,-0.599587560,0.160659790,0.033325195,0.175125122,0.000000000,10.469054222,0
229,1,1,0.000015259,-0.599589586,0.193969727,0.033309937,0.175750732,0.000000000,10.507506371,0
230,1,1,0.000015259,-0.599591672,0.227279663,0.033309937,0.176391602,0.000000000,10.545042992,0
231,1,1,0.000015259,-0.599593818,0.260589600,0.033309937,0.177017212,0.000000000,10.583495140,0
232,1,1,0.000015259,-0.599595904,0.293884277,0.033294678,0.177642822,0.000000000,10.621031761,0
233,1,1,0.000015259,-0.599598050,0.327194214,0.033309937,0.178283691,0.000000000,10.658568382,0
234,1,1,0.000017166,-0.599599957,0.360488892,0.033294678,0.178909302,0.000000000,10.697020531,0
235,1,1,0.000015259,-0.599602103,0.393798828,0.033309937,0.179534912,0.000000000,10.734557152,0
236,1,1,0.000013351,-0.599604070,0.427124023,0.033325195,0.180160522,0.000000000,10.772093773,0
237,1,1,0.000013351,-0.599606156,0.460418701,0.033294678,0.180786133,0.000000000,10.809630394,0
238,1,1,0.000013351,-0.599608183,0.493728638,0.033309937,0.181411743,0.000000000,10.847167015,0
239,1,1,0.000013351,-0.599610209,0.527038574,0.033309937,0.182037354,0.000000000,10.884703636,0
240,1,1,0.000013351,-0.599612296,0.560348511,0.033309937,0.182662964,0.000000000,10.922240257,0
241,1,1,0.000013351,-0.599614263,0.593643188,0.033294678,0.183273315,0.000000000,10.959776878,0
242,1,1,0.000013351,-0.599616289,0.626953125,0.033309937,0.183898926,0.000000000,10.996397972,0
243,1,1,0.000011444,-0.599618316,0.660263062,0.033309937,0.184524536,0.000000000,11.033934593,0
244,1,1,0.000011444,-0.599620521,0.693557739,0.033294678,0.185134888,0.000000000,11.071471214,0
245,1,1,0.000011444,-0.599622369,0.726852417,0.033294678,0.185760498,0.000000000,11.108092308,0
246,1,1,0.000011444,-0.599624395,0.760177612,0.033325195,0.186370850,0.000000000,11.145628929,0
247,1,1,0.000011444,-0.599626422,0.793487549,0.033309937,0.186981201,0.000000000,11.182250023,0
248,1,1,0.000013351,-0.599628508,0.826797485,0.033309937,0.187606812,0.000000000,11.218871117,0
249,1,1,0.000011444,-0.599630475,0.860092163,0.033294678,0.188217163,0.000000000,11.256407738,0
250,1,1,0.000009537,-0.599632621,0.893402100,0.033309937,0.188827515,0.000000000,11.293028831,0
251,1,1,0.000009537,-0.599634290,0.926696777,0.033294678,0.189437866,0.000000000,11.329649925,0
252,1,1,0.000009537,-0.599636495,0.960006714,0.033309937,0.190048218,0.000000000,11.366271019,0
253,1,1,0.000009537,-0.599638581,0.993316650,0.033309937,0.190658569,0.000000000,11.402892113,0
254,1,1,0.000009537,-0.599640489,1.026641846,0.033325195,0.191268921,0.000000000,11.439513206,0
255,1,1,0.000009537,-0.599642396,1.059951782,0.033309937,0.191879272,0.000000000,11.476134300,0
256,1,1,0.000009537,-0.599644303,1.093261719,0.033309937,0.192474365,0.000000000,11.512755394,0
257,1,1,0.000007629,-0.599646449,1.126556396,0.033294678,0.193084717,0.000000000,11.548460960,0
258,1,1,0.000007629,-0.599648416,1.159866333,0.033309937,0.193695068,0.000000000,11.585082054,0
259,1,1,0.000007629,-0.599650383,1.193176270,0.033309937,0.194290161,0.000000000,11.621703148,0
260,1,1,0.000007629,-0.599652410,1.226470947,0.033294678,0.194900513,0.000000000,11.657408714,0
261,1,1,0.000007629,-0.599654317,1.259780884,0.033309937,0.195495605,0.000000000,11.694029808,0
262,1,1,0.000007629,-0.599656224,1.293075562,0.033294678,0.196090698,0.000000000,11.729735374,0
263,1,1,0.000007629,-0.599658072,1.326385498,0.033309937,0.196685791,0.000000000,11.765440941,0
264,1,1,0.000005722,-0.599660158,1.359680176,0.033294678,0.197296143,0.000000000,11.801146507,0
