tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
26,1,1,-0.011011124,-0.599499941,2.522705078,0.000900274,0.022674596,0.022690203,1.308294296,0
27,1,1,-0.011011124,-0.599506557,2.523590088,0.000885035,0.023544332,0.023559919,1.361392498,0
28,1,1,-0.011009216,-0.599516809,2.524475098,0.000885071,0.024444591,0.024460137,1.414490104,0
29,1,1,-0.011009216,-0.599529624,2.525360107,0.000885103,0.025314337,0.025329832,1.467587948,0
30,1,1,-0.011009216,-0.599544287,2.526260376,0.000900388,0.026214601,0.026214786,1.520686030,0
31,1,1,-0.011011124,-0.599559963,2.527130127,0.000869894,0.027084351,0.027099745,1.573784471,0
32,1,1,-0.011011124,-0.599576414,2.528015137,0.000885163,0.027984619,0.027999971,1.626883626,0
33,1,1,-0.011009216,-0.599592745,2.528869629,0.000854650,0.028854372,0.028869689,1.679983377,0
34,1,1,-0.011009216,-0.599608779,2.529769897,0.000900411,0.029739382,0.029739415,1.732168436,0
35,1,1,-0.011013031,-0.599624157,2.530639648,0.000869895,0.030624393,0.030639667,1.785269380,0
36,1,1,-0.011011124,-0.599638581,2.531524658,0.000885129,0.031494144,0.031494148,1.837455273,0
37,1,1,-0.011011124,-0.599651575,2.532394409,0.000869848,0.032379154,0.032379150,1.890556931,0
38,1,1,-0.011011124,-0.599663258,2.533264160,0.000869829,0.033233646,0.033248901,1.942743301,0
39,1,1,-0.011011124,-0.599673927,2.534118652,0.000854559,0.034118656,0.034118652,1.994929790,0
40,1,1,-0.011011124,-0.599682868,2.535003662,0.000885055,0.034988407,0.034988403,2.047116280,0
41,1,1,-0.011011124,-0.599690795,2.535873413,0.000869787,0.035858158,0.035858158,2.099302530,0
42,1,1,-0.011011124,-0.599697292,2.536743164,0.000869775,0.036727909,0.036727909,2.151489019,0
43,1,1,-0.011011124,-0.599702597,2.537597656,0.000854509,0.037582401,0.037582405,2.203674793,0
44,1,1,-0.011011124,-0.599707007,2.538467407,0.000869762,0.038452152,0.038452156,2.254945040,0
45,1,1,-0.011013031,-0.599710345,2.539337158,0.000869759,0.039321903,0.039321907,2.307130575,0
46,1,1,-0.011011124,-0.599712968,2.540176392,0.000839240,0.040176392,0.040176399,2.359316111,0
47,1,1,-0.011011124,-0.599714875,2.541046143,0.000869753,0.041046143,0.041030891,2.410585880,0
48,1,1,-0.011013031,-0.599716425,2.541900635,0.000854496,0.041885376,0.041885380,2.461855173,0
49,1,1,-0.011011124,-0.599717319,2.542755127,0.000854495,0.042739868,0.042739872,2.513124943,0
50,1,1,-0.011009216,-0.599718094,2.543624878,0.000869753,0.043609619,0.043609623,2.564394236,0
51,1,1,-0.011009216,-0.599718511,2.544464111,0.000839234,0.044448853,0.044448856,2.616579294,0
52,1,1,-0.011011124,-0.599719048,2.545318604,0.000854494,0.045303345,0.045303348,2.666933060,0
53,1,1,-0.011011124,-0.599719644,2.546188354,0.000869751,0.046173096,0.046173096,2.718202353,0
54,1,1,-0.011009216,-0.599720001,2.547027588,0.000839236,0.047012329,0.047012329,2.769471645,0
55,1,1,-0.011011124,-0.599720836,2.547866821,0.000839236,0.047851563,0.047851563,2.820740938,0
56,1,1,-0.011013031,-0.599721491,2.548721313,0.000854495,0.048706055,0.048706055,2.871094704,0
57,1,1,-0.011013031,-0.599722564,2.549560547,0.000839234,0.049545288,0.049545288,2.922363997,0
58,1,1,-0.011011124,-0.599723697,2.550399780,0.000839236,0.050384521,0.050384521,2.972717762,0
59,1,1,-0.011011124,-0.599725127,2.551239014,0.000839235,0.051223755,0.051223755,3.023071527,0
60,1,1,-0.011011124,-0.599725544,2.552093506,0.000854492,0.052078247,0.052078247,3.073425531,0
61,1,1,-0.011013031,-0.599728048,2.552932739,0.000839239,0.052917480,0.052917480,3.124694586,0
62,1,1,-0.011011124,-0.599730730,2.553771973,0.000839240,0.053741455,0.053741455,3.175048590,0
63,1,1,-0.011011124,-0.599733472,2.554611206,0.000839238,0.054580688,0.054580688,3.224487066,0
64,1,1,-0.011011124,-0.599735856,2.555450439,0.000839237,0.055419922,0.055419922,3.274841070,0
65,1,1,-0.011011124,-0.599738359,2.556289673,0.000839237,0.056259155,0.056259155,3.325195074,0
66,1,1,-0.011013031,-0.599740982,2.557113647,0.000823981,0.057083130,0.057083130,3.375548840,0
67,1,1,-0.011013031,-0.599743724,2.557952881,0.000839238,0.057922363,0.057922363,3.424987316,0
68,1,1,-0.011013031,-0.599747956,2.558761597,0.000808727,0.058746338,0.058746338,3.475341320,0
69,1,1,-0.011011124,-0.599749327,2.559585571,0.000823978,0.059570313,0.059570313,3.524780035,0
70,1,1,-0.011011124,-0.599753976,2.560409546,0.000823988,0.060394287,0.060394287,3.574218273,0
71,1,1,-0.011011124,-0.599755108,2.561233521,0.000823975,0.061218262,0.061218262,3.623656988,0
72,1,1,-0.011011124,-0.599759996,2.562057495,0.000823989,0.062042236,0.062042236,3.673095226,0
73,1,1,-0.011011124,-0.599762857,2.562881470,0.000823980,0.062866211,0.062866211,3.722533941,0
74,1,1,-0.011009216,-0.599763811,2.563705444,0.000823977,0.063690186,0.063690186,3.771972418,0
