tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
217,1,1,-0.004138947,-0.599556863,-0.577438354,0.033950839,0.168075562,0.168075562,10.045165062,0
218,1,1,-0.004091263,-0.599558771,-0.543518066,0.033920322,0.168716431,0.168716431,10.084532738,0
219,1,1,-0.004043579,-0.599561095,-0.509582520,0.033935580,0.169357300,0.169357300,10.122984886,0
220,1,1,-0.003993988,-0.599563241,-0.475631714,0.033950843,0.170013428,0.170013428,10.161437035,0
221,1,1,-0.003944397,-0.599565387,-0.441696167,0.033935584,0.170654297,0.170654297,10.200804710,0
222,1,1,-0.003896713,-0.599567294,-0.407760620,0.033935580,0.171295166,0.171295166,10.239256859,0
223,1,1,-0.003849030,-0.599569499,-0.373825073,0.033935580,0.171936035,0.171936035,10.277709007,0
224,1,1,-0.003801346,-0.599571705,-0.339889526,0.033935580,0.172576904,0.172576904,10.316161156,0
225,1,1,-0.003753662,-0.599573553,-0.305969238,0.033920322,0.173202515,0.173202515,10.354613304,0
226,1,1,-0.003705978,-0.599575818,-0.272033691,0.033935580,0.173843384,0.173843384,10.392149925,0
227,1,1,-0.003656387,-0.599577963,-0.238098145,0.033935584,0.174484253,0.174484253,10.430602074,0
228,1,1,-0.003608704,-0.599580050,-0.204162598,0.033935580,0.175125122,0.175125122,10.469054222,0
229,1,1,-0.003561020,-0.599582016,-0.170242310,0.033920322,0.175750732,0.175750732,10.507506371,0
230,1,1,-0.003513336,-0.599584103,-0.136306763,0.033935580,0.176391602,0.176391602,10.545042992,0
231,1,1,-0.003465652,-0.599586248,-0.102386475,0.033920322,0.177017212,0.177017212,10.583495140,0
232,1,1,-0.003417969,-0.599588096,-0.068466187,0.033920322,0.177642822,0.177642822,10.621031761,0
233,1,1,-0.003368378,-0.599590242,-0.034530640,0.033935584,0.178283691,0.178283691,10.658568382,0
234,1,1,-0.003320694,-0.599592328,-0.000610352,0.033920322,0.178909302,0.178909302,10.697020531,0
235,1,1,-0.003273010,-0.599594355,0.033309937,0.033920322,0.179534912,0.179534912,10.734557152,0
236,1,1,-0.003223419,-0.599596381,0.067230225,0.033920325,0.180160522,0.180160522,10.772093773,0
237,1,1,-0.003175735,-0.599598467,0.101150513,0.033920322,0.180786133,0.180786133,10.809630394,0
238,1,1,-0.003128052,-0.599600613,0.135070801,0.033920322,0.181411743,0.181411743,10.847167015,0
239,1,1,-0.003080368,-0.599602640,0.169006348,0.033935580,0.182037354,0.182037354,10.884703636,0
240,1,1,-0.003032684,-0.599604607,0.202926636,0.033920322,0.182662964,0.182662964,10.922240257,0
241,1,1,-0.002983093,-0.599606633,0.236831665,0.033905067,0.183273315,0.183273315,10.959776878,0
242,1,1,-0.002935410,-0.599608660,0.270751953,0.033920322,0.183898926,0.183898926,10.996397972,0
243,1,1,-0.002887726,-0.599610806,0.304672241,0.033920322,0.184524536,0.184524536,11.033934593,0
244,1,1,-0.002840042,-0.599612713,0.338577271,0.033905063,0.185134888,0.185134888,11.071471214,0
245,1,1,-0.002792358,-0.599614859,0.372497559,0.033920322,0.185760498,0.185760498,11.108092308,0
246,1,1,-0.002744675,-0.599616587,0.406402588,0.033905063,0.186370850,0.186370850,11.145628929,0
247,1,1,-0.002696991,-0.599618733,0.440307617,0.033905063,0.186981201,0.186981201,11.182250023,0
248,1,1,-0.002647400,-0.599620819,0.474227905,0.033920325,0.187606812,0.187606812,11.218871117,0
249,1,1,-0.002599716,-0.599622726,0.508117676,0.033889804,0.188217163,0.188217163,11.256407738,0
250,1,1,-0.002552032,-0.599624753,0.542022705,0.033905063,0.188827515,0.188827515,11.293028831,0
251,1,1,-0.002504349,-0.599626780,0.575927734,0.033905063,0.189437866,0.189437866,11.329649925,0
252,1,1,-0.002456665,-0.599628806,0.609848022,0.033920322,0.190048218,0.190048218,11.366271019,0
253,1,1,-0.002407074,-0.599630773,0.643753052,0.033905067,0.190658569,0.190658569,11.402892113,0
254,1,1,-0.002357483,-0.599632800,0.677658081,0.033905067,0.191268921,0.191268921,11.439513206,0
255,1,1,-0.002309799,-0.599634945,0.711563110,0.033905063,0.191879272,0.191879272,11.476134300,0
256,1,1,-0.002262115,-0.599636793,0.745452881,0.033889804,0.192474365,0.192474365,11.512755394,0
257,1,1,-0.002214432,-0.599638700,0.779357910,0.033905063,0.193084717,0.193084717,11.548460960,0
258,1,1,-0.002164841,-0.599640727,0.813262939,0.033905067,0.193695068,0.193695068,11.585082054,0
259,1,1,-0.002117157,-0.599642634,0.847152710,0.033889804,0.194290161,0.194290161,11.621703148,0
260,1,1,-0.002069473,-0.599644661,0.881057739,0.033905063,0.194900513,0.194900513,11.657408714,0
261,1,1,-0.002021790,-0.599646628,0.914947510,0.033889804,0.195495605,0.195495605,11.694029808,0
262,1,1,-0.001974106,-0.599648654,0.948837280,0.033889804,0.196090698,0.196090698,11.729735374,0
263,1,1,-0.001924515,-0.599650621,0.982727051,0.033889808,0.196685791,0.196685791,11.765440941,0
264,1,1,-0.001876831,-0.599652469,1.016616821,0.033889804,0.197296143,0.197296143,11.801146507,0
265,1,1,-0.001829147,-0.599654496,1.050506592,0.033889804,0.197891235,0.197891235,11.837767601,0
266,1,1,-0.011594772,-0.599655986,1.062377930,0.015371925,0.198486328,0.198486328,11.873473167,0
267,1,1,-0.024721146,-0.599658310,1.069686890,0.015024066,0.199081421,0.199081421,11.909178734,0
268,1,1,-0.038974762,-0.599660218,1.077590942,0.016298454,0.199676514,0.199676514,11.944884300,0
269,1,1,-0.053960800,-0.599662304,1.086914063,0.017649416,0.200271606,0.200271606,11.980589867,0
270,1,1,-0.069530487,-0.599664211,1.097915649,0.019064367,0.200851440,0.200851440,12.016295433,0
271,1,1,-0.085498810,-0.599666119,1.110839844,0.020543177,0.201446533,0.201446533,12.051085472,0
272,1,1,-0.101665497,-0.599667907,1.125869751,0.022073964,0.202041626,0.202041626,12.086791039,0
273,1,1,-0.117719650,-0.599669933,1.143218994,0.023637515,0.202636719,0.202636719,12.122496605,0
274,1,1,-0.133352280,-0.599671960,1.162979126,0.025196070,0.203216553,0.203216553,12.158202171,0
275,1,1,-0.148109436,-0.599673748,1.185302734,0.026760366,0.203811646,0.203811646,12.192992210,0
276,1,1,-0.161584854,-0.599675775,1.210128784,0.028247472,0.204391479,0.204391479,12.228697777,0
277,1,1,-0.173252106,-0.599677682,1.237396240,0.029658707,0.204971313,0.204971313,12.263487816,0
278,1,1,-0.182653427,-0.599679470,1.266906738,0.030971831,0.205566406,0.205566406,12.298277855,0
279,1,1,-0.189317703,-0.599681318,1.298278809,0.032072097,0.206146240,0.206146240,12.333983421,0
280,1,1,-0.192859650,-0.599683344,1.331039429,0.032951534,0.206726074,0.206726074,12.368773460,0
281,1,1,-0.193393707,-0.599685133,1.364273071,0.033237934,0.207305908,0.207305908,12.403563499,0
282,1,1,-0.193216324,-0.599687159,1.397476196,0.033203598,0.207885742,0.207885742,12.438353539,0
283,1,1,-0.192955017,-0.599689126,1.430603027,0.033127863,0.208465576,0.208465576,12.473143578,0
284,1,1,-0.195045471,-0.599682808,1.463195801,0.032659743,0.209045410,0.209045410,12.507933617,1
285,1,1,-0.200658798,-0.599621892,1.493774414,0.031089624,0.209625244,0.209625244,12.542723656,1
286,1,1,-0.203065872,-0.599800289,1.525863647,0.032179881,0.210205078,0.210205078,12.577513695,1
287,1,1,-0.202133179,-0.599790454,1.558639526,0.032789148,0.210769653,0.210769653,12.612303734,1
288,1,1,-0.202133179,-0.599812388,1.591339111,0.032699592,0.211349487,0.211349487,12.646178246,1
289,1,1,-0.202133179,-0.599814415,1.623931885,0.032592773,0.211929321,0.211929321,12.680968285,1
290,1,1,-0.202131271,-0.599815786,1.656387329,0.032455444,0.212493896,0.212493896,12.715758324,1
291,1,1,-0.202131271,-0.599817157,1.688690186,0.032302856,0.213073730,0.213073730,12.749632835,1
292,1,1,-0.202133179,-0.599818349,1.720825195,0.032135010,0.213638306,0.213638306,12.784422874,1
293,1,1,-0.202131271,-0.599819660,1.752777100,0.031951904,0.214202881,0.214202881,12.818297386,1
294,1,1,-0.202131271,-0.599820733,1.784515381,0.031738281,0.214782715,0.214782715,12.852171898,1
295,1,1,-0.202131271,-0.599821806,1.815979004,0.031463623,0.215347290,0.215347290,12.886961937,1
296,1,1,-0.202129364,-0.599822581,1.847137451,0.031158447,0.215911865,0.215911865,12.920836449,1
297,1,1,-0.202129364,-0.599823415,1.877944946,0.030807495,0.216476440,0.216476440,12.954710960,1
298,1,1,-0.202129364,-0.599823833,1.908325195,0.030380249,0.217041016,0.217041016,12.988585472,1
299,1,1,-0.200912476,-0.599825978,1.938812256,0.030511336,0.217605591,0.217605591,13.022459984,1
300,1,1,-0.195135117,-0.599809945,1.969757080,0.031479523,0.218170166,0.218170166,13.056334496,1
301,1,1,-0.187868118,-0.599831820,2.001037598,0.032113556,0.218734741,0.218734741,13.090209007,1
