tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
5268,1789625023603000,0.234573364,-0.599987388,0.798495293,0.033367116,1,-16.784439087,0.976940036,89.414161682,2710,90.333333333,90.283333333,0.314263105,1,0,0,1,0,1
5269,1789625023620000,0.235786438,-0.600000262,0.765940666,0.032577220,1,-17.098741531,0.976950645,89.393623352,2710,90.333333333,90.300000000,0.314972788,1,0,0,1,0,1
5270,1789625023636000,0.235794067,-0.600000083,0.765943527,0.000008150,1,-17.413043976,0.976961255,89.373085022,2711,90.366666667,90.316666667,0.314972788,1,0,0,1,0,1
5271,1789625023653000,0.234504700,-0.600018680,0.766660690,0.001475513,1,-17.727970123,0.976971388,89.351249695,2711,90.366666667,90.333333333,0.315682232,1,0,0,1,0,1
5272,1789625023669000,0.234504700,-0.600018740,0.766658783,0.000001908,1,-18.042896271,0.976981580,89.329414368,2712,90.400000000,90.350000000,0.315682232,1,0,0,1,0,1
5273,1789625023686000,0.233230591,-0.600036740,0.767375946,0.001462190,1,-18.358442307,0.976991415,89.306289673,2712,90.400000000,90.366666667,0.316392243,1,0,0,1,0,1
5274,1789625023703000,0.233230591,-0.600036621,0.767375946,0.000000119,1,-18.673988342,0.977001190,89.283172607,2713,90.433333333,90.383333333,0.316391677,1,0,0,1,0,1
5275,1789625023720000,0.231987000,-0.600054085,0.768095016,0.001436623,1,-18.990150452,0.977010608,89.258796692,2713,90.433333333,90.400000000,0.317100406,1,0,0,1,0,1
5276,1789625023736000,0.231987000,-0.600053906,0.768096924,0.000001916,1,-19.306314468,0.977020025,89.234420776,2714,90.466666667,90.416666667,0.317102313,1,0,0,1,0,1
5277,1789625023753000,0.230766296,-0.600070775,0.768812180,0.001414918,1,-19.623090744,0.977029085,89.208801270,2714,90.466666667,90.433333333,0.317810595,1,0,0,1,0,1
5278,1789625023770000,0.230766296,-0.600070775,0.768812180,0.000000000,1,-19.939867020,0.977038145,89.183189392,2715,90.500000000,90.450000000,0.317809969,1,0,0,1,0,1
5279,1789625023786000,0.229576111,-0.600086689,0.769523621,0.001386702,1,-20.257251740,0.977046788,89.156356812,2715,90.500000000,90.466666667,0.318516970,1,0,0,1,0,1
5280,1789625023802000,0.229576111,-0.600086570,0.769524574,0.000000961,1,-20.574638367,0.977055430,89.129516602,2716,90.533333333,90.483333333,0.318519503,1,0,0,1,0,1
5281,1789625023821000,0.228393555,-0.600102246,0.770241737,0.001383115,1,-20.892631531,0.977063596,89.101470947,2716,90.533333333,90.500000000,0.319227517,1,0,0,1,0,1
5282,1789625023836000,0.228408813,-0.600101829,0.770236969,0.000015992,1,-21.210622787,0.977071762,89.073432922,2717,90.566666667,90.516666667,0.319224954,1,0,0,1,0,1
5283,1789625023853000,0.227233887,-0.600116968,0.770952225,0.001375599,1,-21.529216766,0.977079511,89.044204712,2717,90.566666667,90.533333333,0.319931895,1,0,0,1,0,1
5284,1789625023869000,0.227241516,-0.600116968,0.770955086,0.000008148,1,-21.847812653,0.977087259,89.014976501,2718,90.600000000,90.550000000,0.319933802,1,0,0,1,0,1
5285,1789625023887000,0.226112366,-0.600131035,0.771666527,0.001334664,1,-22.167007446,0.977094531,88.984573364,2718,90.600000000,90.566666667,0.320639461,1,0,0,1,0,1
5286,1789625023902000,0.226097107,-0.600131273,0.771664619,0.000015379,1,-22.486200333,0.977101862,88.954162598,2719,90.633333333,90.583333333,0.320638299,1,0,0,1,0,1
5287,1789625023920000,0.224998474,-0.600144863,0.772375107,0.001308423,1,-22.805990219,0.977108598,88.922599792,2719,90.633333333,90.600000000,0.321343720,1,0,0,1,0,1
5288,1789625023936000,0.224990845,-0.600144982,0.772375107,0.000007630,1,-23.125780106,0.977115393,88.891036987,2720,90.666666667,90.616666667,0.321343720,1,0,0,1,0,1
5289,1789625023953000,0.223876953,-0.600158453,0.773082733,0.001319724,1,-23.446161270,0.977121711,88.858322144,2720,90.666666667,90.633333333,0.322047144,1,0,0,1,0,1
5290,1789625023969000,0.223892212,-0.600158274,0.773082733,0.000015260,1,-23.766542435,0.977128029,88.825607300,2721,90.700000000,90.650000000,0.322047144,1,0,0,1,0,1
5291,1789625023987000,0.222793579,-0.600171208,0.773790359,0.001306865,1,-24.087512970,0.977133811,88.791763306,2721,90.700000000,90.666666667,0.322749913,1,0,0,1,0,1
5292,1789625024004000,0.222793579,-0.600171030,0.773790359,0.000000179,1,-24.408483505,0.977139592,88.757911682,2722,90.733333333,90.683333333,0.322750688,1,0,0,1,0,1
5293,1789625024021000,0.221710205,-0.600183845,0.774495125,0.001292501,1,-24.730037689,0.977144897,88.722930908,2722,90.733333333,90.700000000,0.323451310,1,0,0,1,0,1
5294,1789625024037000,0.221725464,-0.600183666,0.774497032,0.000015379,1,-25.051593781,0.977150202,88.687957764,2723,90.766666667,90.716666667,0.323452383,1,0,0,1,0,1
5295,1789625024053000,0.221122742,-0.600820065,0.972084999,0.197589904,1,-25.373731613,0.977155030,88.651863098,2723,90.766666667,90.733333333,0.324153662,1,1,0,0,0,1
5296,1789625024070000,0.221115112,-0.600820184,0.972084045,0.000007690,1,-25.695869446,0.977159858,88.615768433,2724,90.800000000,90.750000000,0.324153662,1,1,1,0,0,1
5297,1789625024086000,0.220062256,-0.600832105,0.972788811,0.001267021,1,-26.018585205,0.977164209,88.578567505,2724,90.800000000,90.766666667,0.324852854,1,1,1,0,0,1
5298,1789625024103000,0.220062256,-0.600832105,0.972788811,0.000000000,1,-26.341299057,0.977168560,88.541366577,2725,90.833333333,90.783333333,0.324850947,1,1,1,0,0,1
5299,1789625024120000,0.219024658,-0.600844920,0.973804474,0.001452014,1,-26.664587021,0.977172494,88.503067017,2725,90.833333333,90.800000000,0.325548708,1,1,1,0,0,1
5300,1789625024137000,0.212791443,-0.600020051,1.194869995,0.221154913,1,-26.987874985,0.977176428,88.464759827,2726,90.866666667,90.816666667,0.325549603,1,0,1,0,0,1
5301,1789625024153000,0.206710815,-0.600026250,1.162608147,0.032829881,1,-27.311731339,0.977179885,88.425369263,2726,90.866666667,90.833333333,0.326243103,1,0,1,0,0,1
5302,1789625024171000,0.201667786,-0.600021601,1.129644394,0.033347283,1,-27.635587692,0.977183402,88.385971069,2727,90.900000000,90.850000000,0.326244026,1,0,1,0,0,1
5303,1789625024187000,0.195625305,-0.600028396,1.097375870,0.032829396,1,-27.960010529,0.977186441,88.345481873,2727,90.900000000,90.866666667,0.326939672,1,0,0,1,0,1
5304,1789625024204000,0.190628052,-0.600023806,1.064405441,0.033346988,1,-28.284433365,0.977189481,88.304992676,2728,90.933333333,90.883333333,0.326939672,1,0,0,1,0,1
5305,1789625024220000,0.184638977,-0.600030422,1.032127380,0.032828987,1,-28.609415054,0.977192163,88.263412476,2728,90.933333333,90.900000000,0.327630907,1,0,0,1,0,1
5306,1789625024237000,0.179679871,-0.600025892,0.999153137,0.033345066,1,-28.934396744,0.977194786,88.221832275,2729,90.966666667,90.916666667,0.327630907,1,0,0,1,0,1
5307,1789625024253000,0.178138733,-0.600503504,0.996242523,0.003327896,1,-29.259933472,0.977197051,88.179168701,2729,90.966666667,90.933333333,0.328320503,1,1,0,0,0,1
5308,1789625024271000,0.178146362,-0.599918425,0.996234894,0.000585179,1,-29.585468292,0.977199316,88.136505127,2730,91.000000000,90.950000000,0.328318596,1,1,1,0,0,1
5309,1789625024286000,0.177154541,-0.599919915,0.996925354,0.001208490,1,-29.911556244,0.977201164,88.092758179,2730,91.000000000,90.966666667,0.329009354,1,1,1,0,0,1
