tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
9534,1789625094691000,-0.054534912,-0.598975062,-1.360543251,0.033341736,1,-15.292431831,0.976925135,89.388717651,0,161.433333333,0.000000000,0.000000000,1,0,0,1,0,1
9535,1789625094709000,-0.053131104,-0.598975778,-1.393848419,0.033334740,1,-15.601982117,0.976936221,89.372352600,0,161.450000000,0.000000000,0.000000000,1,0,0,1,0,1
9536,1789625094726000,-0.051658630,-0.598976195,-1.427154541,0.033338655,1,-15.911858559,0.976947069,89.355339050,0,161.466666667,0.000000000,0.000000000,1,0,0,1,0,1
9537,1789625094742000,-0.050186157,-0.598976731,-1.460458755,0.033336751,1,-16.222059250,0.976957679,89.337661743,0,161.483333333,0.000000000,0.000000000,1,0,0,1,0,1
9538,1789625094760000,-0.048667908,-0.598977745,-1.493759155,0.033334993,1,-16.532587051,0.976968050,89.319335938,0,161.500000000,0.000000000,0.000000000,1,0,0,1,0,1
9539,1789625094774000,-0.047119141,-0.598978162,-1.527060509,0.033337351,1,-16.843435287,0.976978183,89.300369263,0,161.516666667,0.000000000,0.000000000,1,0,0,1,0,1
9540,1789625094792000,-0.045524597,-0.598978639,-1.560361862,0.033339508,1,-17.154607773,0.976988196,89.280769348,0,161.533333333,0.000000000,0.000000000,1,0,0,1,0,1
9541,1789625094809000,-0.043907166,-0.598979235,-1.593656540,0.033333942,1,-17.466100693,0.976997972,89.260528564,0,161.550000000,0.000000000,0.000000000,1,0,0,1,0,1
9542,1789625094826000,-0.042259216,-0.598979890,-1.626954079,0.033338293,1,-17.777915955,0.977007568,89.239669800,0,161.566666667,0.000000000,0.000000000,1,0,0,1,0,1
9543,1789625094841000,-0.040573120,-0.598980665,-1.660243988,0.033332583,1,-18.090049744,0.977017045,89.218185425,0,161.583333333,0.000000000,0.000000000,1,0,0,1,0,1
9544,1789625094860000,-0.038841248,-0.598981142,-1.693534851,0.033335883,1,-18.402503967,0.977026224,89.196083069,0,161.600000000,0.000000000,0.000000000,1,0,0,1,0,1
9545,1789625094876000,-0.037086487,-0.598981619,-1.726825714,0.033337079,1,-18.715274811,0.977035403,89.173370361,0,161.616666667,0.000000000,0.000000000,1,0,0,1,0,1
9546,1789625094892000,-0.035301208,-0.598982096,-1.760108948,0.033331078,1,-19.028364182,0.977044344,89.150039673,0,161.633333333,0.000000000,0.000000000,1,0,0,1,0,1
9547,1789625094909000,-0.033470154,-0.598982275,-1.793394089,0.033335466,1,-19.341768265,0.977053046,89.126113892,0,161.650000000,0.000000000,0.000000000,1,0,0,1,0,1
9548,1789625094925000,-0.031600952,-0.598982930,-1.826673508,0.033331871,1,-19.655488968,0.977061629,89.101585388,0,161.666666667,0.000000000,0.000000000,1,0,0,1,0,1
9549,1789625094942000,-0.029670715,-0.598983169,-1.859950066,0.033332493,1,-19.969522476,0.977069974,89.076469421,0,161.683333333,0.000000000,0.000000000,1,0,0,1,0,1
9550,1789625094960000,-0.027702332,-0.598983526,-1.893226624,0.033334725,1,-20.283870697,0.977078080,89.050758362,0,161.700000000,0.000000000,0.000000000,1,0,0,1,0,1
9551,1789625094976000,-0.025688171,-0.598983884,-1.926499367,0.033333652,1,-20.598533630,0.977086067,89.024459839,0,161.716666667,0.000000000,0.000000000,1,0,0,1,0,1
