tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
11565,1789625473360000,0.081802368,-0.599009514,0.635749817,0.008671506,1,-45.523193359,0.949418664,-89.229698181,5858,195.266666667,195.233333333,0.381963164,1,0,0,1,0,1
11566,1789625473376000,0.081703186,-0.597974777,0.635761261,0.001039542,1,-45.171520233,0.949860096,-89.378776550,5859,195.300000000,195.250000000,0.381966680,1,0,0,1,0,1
11567,1789625473393000,0.073425293,-0.598962784,0.635581970,0.008338574,1,-44.816963196,0.950406373,-89.520370483,5859,195.300000000,195.266666667,0.381785065,1,0,0,1,0,1
11568,1789625473409000,0.106521606,-0.597878456,0.628612518,0.033839546,1,-44.462406158,0.950952649,-89.661964417,5860,195.333333333,195.283333333,0.381785065,1,0,0,1,0,1
11569,1789625473426000,0.098548889,-0.598796844,0.628471375,0.008026679,1,-44.105167389,0.951613307,-89.796234131,5860,195.333333333,195.300000000,0.381639004,1,0,0,1,0,1
11570,1789625473443000,0.098533630,-0.598793983,0.628473282,0.000015641,1,-43.747928619,0.952274024,-89.930496216,5861,195.366666667,195.316666667,0.381636322,1,0,0,1,0,1
11571,1789625473460000,0.090835571,-0.599624634,0.628370285,0.007743429,1,-43.388198853,0.953041434,-90.057601929,5861,195.366666667,195.333333333,0.381525844,1,0,0,1,0,1
11572,1789625473477000,0.090827942,-0.599620819,0.628377914,0.000011444,1,-43.028469086,0.953808844,-90.184707642,5862,195.400000000,195.350000000,0.381525844,1,0,0,1,0,1
11573,1789625473492000,0.083404541,-0.600360870,0.628293991,0.007460670,1,-42.666431427,0.954661965,-90.304809570,5862,195.400000000,195.366666667,0.381440014,1,0,0,1,0,1
11574,1789625473509000,0.083404541,-0.600358009,0.628301620,0.000008148,1,-42.304393768,0.955515027,-90.424911499,5863,195.433333333,195.383333333,0.381440014,1,0,0,1,0,1
11575,1789625473526000,0.076126099,-0.599876404,0.628246307,0.007294568,1,-41.940223694,0.956423998,-90.538185120,5863,195.433333333,195.400000000,0.381381154,1,0,0,1,0,1
11576,1789625473542000,0.076126099,-0.599873543,0.628252029,0.000006397,1,-41.576053619,0.957332969,-90.651458740,5864,195.466666667,195.416666667,0.381381154,1,0,0,1,0,1
11577,1789625473559000,0.069175720,-0.600433350,0.628225327,0.006972937,1,-41.209907532,0.958263636,-90.758071899,5864,195.466666667,195.433333333,0.381353110,1,0,0,1,0,1
11578,1789625473575000,0.102485657,-0.599413872,0.622751236,0.033772133,1,-40.843761444,0.959194303,-90.864685059,5865,195.500000000,195.450000000,0.381353110,1,0,0,1,0,1
11579,1789625473592000,0.095764160,-0.599883080,0.622751236,0.006737854,1,-40.475799561,0.960112274,-90.964813232,5865,195.500000000,195.466666667,0.381342947,1,0,0,1,0,1
11580,1789625473609000,0.095764160,-0.599880695,0.622755051,0.000004498,1,-40.107841492,0.961030245,-91.064941406,5866,195.533333333,195.483333333,0.381339282,1,0,0,1,0,1
11581,1789625473626000,0.089263916,-0.600278854,0.622781754,0.006512482,1,-39.738204956,0.961904407,-91.158767700,5866,195.533333333,195.500000000,0.381359816,1,0,0,1,0,1
11582,1789625473642000,0.089241028,-0.600276947,0.622795105,0.000026566,1,-39.368568420,0.962778568,-91.252586365,5867,195.566666667,195.516666667,0.381357938,1,0,0,1,0,1
11583,1789625473659000,0.082946777,-0.600615025,0.622835159,0.006303451,1,-38.997394562,0.963583231,-91.340286255,5867,195.566666667,195.533333333,0.381394714,1,0,0,1,0,1
11584,1789625473676000,0.082923889,-0.600613117,0.622842789,0.000024202,1,-38.626220703,0.964387953,-91.427978516,5868,195.600000000,195.550000000,0.381392986,1,0,0,1,0,1
