tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m
3695,1789618971117000,0.062965393,-0.599477291,1.452770233,0.032525327,1,25.034393311,0.971658349,77.118850708,1923,64.100000000,64.066666667,0.270857543
3696,1789618971135000,0.069877625,-0.599401951,1.420131683,0.033362549,1,24.863586426,0.971953273,77.329071045,1924,64.133333333,64.083333333,0.270864666
3697,1789618971151000,0.071891785,-0.599438667,1.387695313,0.032498866,1,24.688831329,0.972152710,77.536483765,1924,64.133333333,64.100000000,0.271218389
3698,1789618971168000,0.079040527,-0.599360228,1.355110168,0.033360187,1,24.514078140,0.972352147,77.743904114,1925,64.166666667,64.116666667,0.271223009
3699,1789618971183000,0.081321716,-0.599395037,1.322715759,0.032474648,1,24.335479736,0.972464144,77.948493958,1925,64.166666667,64.133333333,0.271577626
3700,1789618971201000,0.088699341,-0.599314213,1.290164948,0.033376507,1,24.156883240,0.972576141,78.153083801,1926,64.200000000,64.150000000,0.271576375
3701,1789618971217000,0.091270447,-0.599354506,1.257827759,0.032439265,1,23.974542618,0.972612739,78.354827881,1926,64.200000000,64.166666667,0.271935254
3702,1789618971234000,0.098892212,-0.599269629,1.225330353,0.033379331,1,23.792201996,0.972649336,78.556579590,1927,64.233333333,64.183333333,0.271940917
3703,1789618971250000,0.101783752,-0.599322796,1.193054199,0.032405462,1,23.606206894,0.972625256,78.755462646,1927,64.233333333,64.200000000,0.272302479
3704,1789618971267000,0.109664917,-0.599234343,1.160594940,0.033402458,1,23.420211792,0.972601175,78.954338074,1928,64.266666667,64.216666667,0.272296935
3705,1789618971283000,0.112876892,-0.599304438,1.128387451,0.032367330,1,23.230642319,0.972532153,79.150314331,1928,64.266666667,64.233333333,0.272659630
3706,1789618971300000,0.121070862,-0.599210739,1.096004486,0.033403687,1,23.041072845,0.972463131,79.346298218,1929,64.300000000,64.250000000,0.272665143
3707,1789618971317000,0.124610901,-0.599298954,1.063858032,0.032340907,1,22.848003387,0.972364783,79.539352417,1929,64.300000000,64.266666667,0.273030698
3708,1789618971333000,0.133117676,-0.599202871,1.031539917,0.033419084,1,22.654932022,0.972266436,79.732398987,1930,64.333333333,64.283333333,0.273026615
3709,1789618971350000,0.137016296,-0.599307537,0.999481201,0.032295071,1,22.458423615,0.972152889,79.922485352,1930,64.333333333,64.300000000,0.273401529
3710,1789618971367000,0.145904541,-0.599208832,0.967262268,0.033422600,1,22.261913300,0.972039342,80.112564087,1931,64.366666667,64.316666667,0.273397565
3711,1789618971384000,0.150222778,-0.599328518,0.935291290,0.032261509,1,22.062019348,0.971922696,80.299621582,1931,64.366666667,64.333333333,0.273766547
3712,1789618971400000,0.159553528,-0.599227667,0.903190613,0.033429425,1,21.862127304,0.971806049,80.486671448,1932,64.400000000,64.350000000,0.273759931
3713,1789618971417000,0.164321899,-0.599359989,0.871341705,0.032204159,1,21.658901215,0.971695721,80.670654297,1932,64.400000000,64.366666667,0.274136007
3714,1789618971434000,0.174194336,-0.599257946,0.839397430,0.033435192,1,21.455675125,0.971585393,80.854637146,1933,64.433333333,64.383333333,0.274136007
3715,1789618971450000,0.179504395,-0.599397898,0.807697296,0.032142103,1,21.249160767,0.971488059,81.035476685,1933,64.433333333,64.400000000,0.274501622
3716,1789618971467000,0.190048218,-0.599295616,0.775955200,0.033447620,1,21.042644501,0.971390724,81.216308594,1934,64.466666667,64.416666667,0.274498016
3717,1789618971483000,0.196052551,-0.599440336,0.744457245,0.032065466,1,20.832880020,0.971310139,81.393920898,1934,64.466666667,64.433333333,0.274858654
3718,1789618971500000,0.196067810,-0.599439383,0.744487762,0.000034133,1,20.623115540,0.971229553,81.571540833,1935,64.500000000,64.450000000,0.274863571
3719,1789618971517000,0.191467285,-0.599687099,0.744720459,0.004613062,1,20.410137177,0.971166790,81.745857239,1935,64.500000000,64.466666667,0.275219917
3720,1789618971534000,0.191474915,-0.599687099,0.744747162,0.000027771,1,20.197156906,0.971104026,81.920173645,1936,64.533333333,64.483333333,0.275221378
3721,1789618971550000,0.186851501,-0.599932432,0.744987488,0.004636151,1,19.980995178,0.971058011,82.091094971,1936,64.533333333,64.500000000,0.275572121
3722,1789618971567000,0.186859131,-0.599932194,0.745010376,0.000024127,1,19.764833450,0.971012056,82.262008667,1937,64.566666667,64.516666667,0.275567383
3723,1789618971584000,0.182189941,-0.600174189,0.745223999,0.004680334,1,19.545518875,0.970979750,82.429412842,1937,64.566666667,64.533333333,0.275904059
3724,1789618971601000,0.182189941,-0.600174189,0.745246887,0.000022888,1,19.326204300,0.970947444,82.596817017,1938,64.600000000,64.550000000,0.275904059
3725,1789618971617000,0.177505493,-0.600410700,0.745449066,0.004694771,1,19.103767395,0.970924377,82.760597229,1938,64.600000000,64.566666667,0.276228398
3726,1789618971634000,0.177497864,-0.600410938,0.745475769,0.000027772,1,18.881328583,0.970901370,82.924377441,1939,64.633333333,64.583333333,0.276229948
3727,1789618971649000,0.172737122,-0.600642920,0.745655060,0.004769762,1,18.655792236,0.970882058,83.084396362,1939,64.633333333,64.600000000,0.276536971
3728,1789618971667000,0.172737122,-0.600643873,0.745674133,0.000019097,1,18.430257797,0.970862746,83.244407654,1940,64.666666667,64.616666667,0.276531011
3729,1789618971684000,0.167900085,-0.600871563,0.745822906,0.004844677,1,18.201648712,0.970841050,83.400505066,1940,64.666666667,64.633333333,0.276818544
3730,1789618971700000,0.167900085,-0.600872278,0.745857239,0.000034340,1,17.973039627,0.970819294,83.556602478,1941,64.700000000,64.650000000,0.276818544
3731,1789618971717000,0.162910461,-0.599990129,0.745956421,0.005067975,1,17.741384506,0.970788598,83.708602905,1941,64.700000000,64.666666667,0.277070791
3732,1789618971734000,0.162925720,-0.599990368,0.745994568,0.000041086,1,17.509729385,0.970757842,83.860610962,1942,64.733333333,64.683333333,0.277074993
3733,1789618971751000,0.157867432,-0.600215673,0.746047974,0.005063585,1,17.275051117,0.970711350,84.008316040,1942,64.733333333,64.700000000,0.277291685
3734,1789618971766000,0.157875061,-0.600216627,0.746082306,0.000035183,1,17.040372849,0.970664918,84.156028748,1943,64.766666667,64.716666667,0.277295768
3735,1789618971784000,0.152679443,-0.600442410,0.746089935,0.005200527,1,16.802696228,0.970595717,84.299217224,1943,64.766666667,64.733333333,0.277476341
3736,1789618971800000,0.152687073,-0.600444078,0.746128082,0.000038938,1,16.565021515,0.970526457,84.442405701,1944,64.800000000,64.750000000,0.277474701
3737,1789618971817000,0.147315979,-0.600673437,0.746059418,0.005376427,1,16.324375153,0.970427036,84.580795288,1944,64.800000000,64.766666667,0.277601093
3738,1789618971834000,0.147338867,-0.600675583,0.746105194,0.000051224,1,16.083726883,0.970327616,84.719192505,1945,64.833333333,64.783333333,0.277606547
3739,1789618971851000,0.141723633,-0.599834442,0.745969772,0.005679499,1,15.840137482,0.970189989,84.852478027,1945,64.833333333,64.800000000,0.277670383
3740,1789618971868000,0.161499023,-0.599138260,0.718872070,0.033553481,1,15.596547127,0.970052361,84.985763550,1946,64.866666667,64.816666667,0.277671218
3741,1789618971885000,0.155693054,-0.599380970,0.718624115,0.005816328,1,15.350049973,0.969867289,85.113563538,1946,64.866666667,64.833333333,0.277657568
3742,1789618971900000,0.155700684,-0.599384308,0.718669891,0.000046528,1,15.103553772,0.969682217,85.241363525,1947,64.900000000,64.850000000,0.277656704
3743,1789618971917000,0.149780273,-0.599665642,0.718418121,0.005932435,1,14.854279518,0.969460011,85.363601685,1947,64.900000000,64.866666667,0.277632624
3744,1789618971935000,0.149780273,-0.599670410,0.718463898,0.000046024,1,14.605005264,0.969237804,85.485839844,1948,64.933333333,64.883333333,0.277632624
3745,1789618971951000,0.144348145,-0.600048542,0.718559265,0.005446109,1,14.353295326,0.969044328,85.603515625,1948,64.933333333,64.900000000,0.277858794
3746,1789618971967000,0.144348145,-0.600052118,0.718601227,0.000042114,1,14.101585388,0.968850851,85.721183777,1949,64.966666667,64.916666667,0.277855575
3747,1789618971984000,0.139022827,-0.600446701,0.718769073,0.005342553,1,13.847561836,0.968698680,85.834442139,1949,64.966666667,64.933333333,0.278128475
3748,1789618972001000,0.139022827,-0.600448608,0.718803406,0.000034385,1,13.593538284,0.968546510,85.947692871,1950,65.000000000,64.950000000,0.278125346
3749,1789618972017000,0.133728027,-0.599834442,0.719013214,0.005334428,1,13.337305069,0.968445241,86.056640625,1950,65.000000000,64.966666667,0.278434128
3750,1789618972033000,0.133743286,-0.599833965,0.719055176,0.000044652,1,13.081070900,0.968343973,86.165596008,1951,65.033333333,64.983333333,0.278437138
3751,1789618972049000,0.128654480,-0.600234509,0.719305038,0.005110657,1,12.822721481,0.968300223,86.270339966,1951,65.033333333,65.000000000,0.278775394
3752,1789618972068000,0.128654480,-0.600233078,0.719339371,0.000034362,1,12.564372063,0.968256474,86.375091553,1952,65.066666667,65.016666667,0.278778255
3753,1789618972085000,0.123680115,-0.600625038,0.719625473,0.004997979,1,12.303988457,0.968273580,86.475715637,1952,65.066666667,65.033333333,0.279150188
3754,1789618972100000,0.123680115,-0.600623608,0.719652176,0.000026741,1,12.043604851,0.968290687,86.576339722,1953,65.100000000,65.050000000,0.279150188
3755,1789618972117000,0.119369507,-0.599894524,0.991416931,0.271799922,1,11.781267166,0.968368649,86.672912598,1953,65.100000000,65.066666667,0.279548526
3756,1789618972133000,0.119354248,-0.599892139,0.991615295,0.000198965,1,11.518928528,0.968446553,86.769477844,1954,65.133333333,65.083333333,0.279546827
3757,1789618972151000,0.133384705,-0.599429131,0.988363266,0.014409850,1,11.254707336,0.968581915,86.862075806,1954,65.133333333,65.100000000,0.279977202
3758,1789618972168000,0.151115417,-0.599312782,0.984016418,0.018256145,1,10.990486145,0.968717337,86.954666138,1955,65.166666667,65.116666667,0.279974669
3759,1789618972184000,0.163192749,-0.599545956,0.980169296,0.012677407,1,10.724451065,0.968903840,87.043350220,1955,65.166666667,65.133333333,0.280427486
3760,1789618972201000,0.179191589,-0.599442720,0.976009369,0.016531138,1,10.458416939,0.969090343,87.132026672,1956,65.200000000,65.150000000,0.280424148
3761,1789618972217000,0.174682617,-0.599757910,0.976705551,0.004573275,1,10.190636635,0.969319344,87.216865540,1956,65.200000000,65.166666667,0.280898511
3762,1789618972234000,0.181678772,-0.599467993,1.129438400,0.152893275,1,9.922856331,0.969548345,87.301704407,1957,65.233333333,65.183333333,0.280898511
3763,1789618972251000,0.181350708,-0.599666834,1.096736908,0.032703742,1,9.653396606,0.969809473,87.382766724,1957,65.233333333,65.200000000,0.281388909
3764,1789618972267000,0.185722351,-0.599582911,1.063646317,0.033378221,1,9.383936882,0.970070601,87.463829041,1958,65.266666667,65.216666667,0.281388909
3765,1789618972284000,0.185447693,-0.599730730,1.097248077,0.033603210,1,9.112861633,0.970352650,87.541191101,1958,65.266666667,65.233333333,0.281898499
3766,1789618972302000,0.189674377,-0.599632502,1.130371094,0.033391748,1,8.841787338,0.970634699,87.618553162,1959,65.300000000,65.250000000,0.281897575
3767,1789618972318000,0.189712524,-0.599758863,1.163967133,0.033596300,1,8.569160461,0.970926404,87.692291260,1959,65.300000000,65.266666667,0.282423079
3768,1789618972334000,0.194168091,-0.599671602,1.197061539,0.033393104,1,8.296534538,0.971218109,87.766021729,1960,65.333333333,65.283333333,0.282420188
3769,1789618972350000,0.194534302,-0.599778175,1.230649948,0.033590574,1,8.022418022,0.971508861,87.836212158,1960,65.333333333,65.300000000,0.282960504
3770,1789618972368000,0.199249268,-0.599700451,1.263712883,0.033397526,1,7.748301029,0.971799612,87.906402588,1961,65.366666667,65.316666667,0.282960951
3771,1789618972384000,0.194808960,-0.599785328,1.290169716,0.026826993,1,7.472754478,0.972080171,87.973121643,1961,65.366666667,65.333333333,0.283509105
3772,1789618972401000,0.183128357,-0.599706173,1.299757004,0.015111547,1,7.197207928,0.972360730,88.039840698,1962,65.400000000,65.350000000,0.283509105
3773,1789618972417000,0.163894653,-0.599766970,1.302978516,0.019501723,1,6.920288563,0.972623408,88.103179932,1962,65.400000000,65.366666667,0.284070849
3774,1789618972434000,0.150344849,-0.599695206,1.305508614,0.013784185,1,6.643369198,0.972886086,88.166519165,1963,65.433333333,65.383333333,0.284070849
3775,1789618972450000,0.137741089,-0.599755287,1.323165894,0.021694191,1,6.365132332,0.973125160,88.226562500,1963,65.433333333,65.400000000,0.284641922
3776,1789618972467000,0.127471924,-0.599686861,1.352255821,0.030849380,1,6.086895466,0.973364234,88.286598206,1964,65.466666667,65.416666667,0.284640312
3777,1789618972484000,0.106010437,-0.607557774,1.383679390,0.038858555,1,5.807393074,0.973575950,88.343429565,1964,65.466666667,65.433333333,0.285221726
3778,1789618972501000,0.082847595,-0.599617481,1.416690826,0.041101344,1,5.527891159,0.973787665,88.400260925,1965,65.500000000,65.450000000,0.285221249
3779,1789618972517000,0.048385620,-0.607272387,1.448331833,0.047406524,1,5.247172832,0.973970294,88.453979492,1965,65.500000000,65.466666667,0.285811990
3780,1789618972533000,0.013961792,-0.599566817,1.482069016,0.048811611,1,4.966454506,0.974152923,88.507690430,1966,65.533333333,65.483333333,0.285810560
3781,1789618972550000,-0.030014038,-0.606984377,1.512802124,0.054161038,1,4.684565544,0.974306345,88.558372498,1966,65.533333333,65.500000000,0.286408931
3782,1789618972567000,-0.103782654,-0.599565506,1.417698860,0.120588057,1,4.402676582,0.974459827,88.609054565,1967,65.566666667,65.516666667,0.286408931
3783,1789618972583000,-0.119338989,-0.599616885,1.397237778,0.025703270,1,4.119659901,0.974585652,88.656791687,1967,65.566666667,65.533333333,0.287014455
3784,1789618972602000,-0.124519348,-0.599575520,1.386786461,0.011664812,1,3.836643219,0.974711537,88.704528809,1968,65.600000000,65.550000000,0.287014455
3785,1789618972617000,-0.135551453,-0.599623442,1.377567291,0.014377159,1,3.552537441,0.974812388,88.749404907,1968,65.600000000,65.566666667,0.287628174
3786,1789618972635000,-0.144424438,-0.599581480,1.369725227,0.011841858,1,3.268431902,0.974913180,88.794288635,1969,65.633333333,65.583333333,0.287629128
3787,1789618972650000,-0.160552979,-0.599623561,1.362400055,0.017714111,1,2.983273506,0.974992514,88.836395264,1969,65.633333333,65.600000000,0.288250387
3788,1789618972667000,-0.175720215,-0.599581957,1.356921196,0.016126521,1,2.698114872,0.975071788,88.878501892,1970,65.666666667,65.616666667,0.288250625
3789,1789618972684000,-0.200050354,-0.599619865,1.353080750,0.024631405,1,2.411936045,0.975133479,88.917907715,1970,65.666666667,65.633333333,0.288879126
3790,1789618972700000,-0.200042725,-0.599619031,1.353098869,0.000019678,1,2.125757217,0.975195169,88.957321167,1971,65.700000000,65.650000000,0.288880169
3791,1789618972717000,-0.192924500,-0.599624872,1.385513306,0.033186816,1,1.838588357,0.975243211,88.994110107,1971,65.700000000,65.666666667,0.289515764
3792,1789618972734000,-0.182746887,-0.599588633,1.417322159,0.033397429,1,1.551419497,0.975291312,89.030906677,1972,65.733333333,65.683333333,0.289516747
3793,1789618972750000,-0.175437927,-0.599628925,1.449709892,0.033202227,1,1.263287783,0.975329638,89.065155029,1972,65.733333333,65.700000000,0.290160030
3794,1789618972767000,-0.165092468,-0.599593282,1.481475830,0.033408154,1,0.975156009,0.975368023,89.099411011,1973,65.766666667,65.716666667,0.290160984
3795,1789618972784000,-0.157577515,-0.599633813,1.513834000,0.033219382,1,0.686086357,0.975400209,89.131187439,1973,65.766666667,65.733333333,0.290810943
3796,1789618972800000,-0.147102356,-0.599600315,1.545548439,0.033399638,1,0.397016734,0.975432396,89.162963867,1974,65.800000000,65.750000000,0.290810913
3797,1789618972817000,-0.139366150,-0.599641085,1.577870369,0.033234887,1,0.107032031,0.975461364,89.192337036,1974,65.800000000,65.766666667,0.291468531
3798,1789618972833000,-0.128707886,-0.599608660,1.609529495,0.033405088,1,-0.182952642,0.975490332,89.221710205,1975,65.833333333,65.783333333,0.291468501
3799,1789618972849000,-0.120750427,-0.599650383,1.641807556,0.033244491,1,-0.473831356,0.975518465,89.248741150,1975,65.833333333,65.800000000,0.292131990
3800,1789618972867000,-0.109916687,-0.599619508,1.673397064,0.033395626,1,-0.764710069,0.975546539,89.275772095,1976,65.866666667,65.816666667,0.292131990
3801,1789618972883000,-0.101692200,-0.599662423,1.705619812,0.033255819,1,-1.056463480,0.975575566,89.300521851,1976,65.866666667,65.833333333,0.292801291
3802,1789618972901000,-0.090621948,-0.599633336,1.737131119,0.033399310,1,-1.348217010,0.975604594,89.325271606,1977,65.900000000,65.850000000,0.292801410
3803,1789618972917000,-0.082092285,-0.599676847,1.769285202,0.033266231,1,-1.640827417,0.975635648,89.347793579,1977,65.900000000,65.866666667,0.293475866
3804,1789618972934000,-0.070770264,-0.599650145,1.800691605,0.033384893,1,-1.933437705,0.975666702,89.370307922,1978,65.933333333,65.883333333,0.293475181
3805,1789618972950000,-0.061889648,-0.599693179,1.832753181,0.033268783,1,-2.226888418,0.975700259,89.390655518,1978,65.933333333,65.900000000,0.294155300
3806,1789618972967000,-0.053787231,-0.599672198,1.800359249,0.033391863,1,-2.520339251,0.975733817,89.411010742,1979,65.966666667,65.916666667,0.294155955
3807,1789618972984000,-0.048080444,-0.599719167,1.768616199,0.032251988,1,-2.814614773,0.975769997,89.429244995,1979,65.966666667,65.933333333,0.294839919
3808,1789618973000000,-0.039924622,-0.599700451,1.736235619,0.033391915,1,-3.108890295,0.975806236,89.447471619,1980,66.000000000,65.950000000,0.294839442
3809,1789618973017000,-0.034072876,-0.599745274,1.704518795,0.032252159,1,-3.403976440,0.975844800,89.463638306,1980,66.000000000,65.966666667,0.295528650
3810,1789618973035000,-0.025856018,-0.599727869,1.672154903,0.033390693,1,-3.699062347,0.975883365,89.479797363,1981,66.033333333,65.983333333,0.295528024
3811,1789618973050000,-0.019866943,-0.599770308,1.640461445,0.032254398,1,-3.994945288,0.975923598,89.493942261,1981,66.033333333,66.000000000,0.296220839
3812,1789618973067000,-0.011566162,-0.599753380,1.608114243,0.033395279,1,-4.290828228,0.975963831,89.508087158,1982,66.066666667,66.016666667,0.296220839
3813,1789618973085000,-0.005447388,-0.599793434,1.576444626,0.032255318,1,-4.587495804,0.976005077,89.520256042,1982,66.066666667,66.033333333,0.296917051
3814,1789618973100000,0.002922058,-0.599778354,1.544116497,0.033393949,1,-4.884163380,0.976046383,89.532424927,1983,66.100000000,66.050000000,0.296917051
3815,1789618973117000,0.009178162,-0.599815249,1.512470245,0.032258727,1,-5.181603432,0.976087928,89.542663574,1983,66.100000000,66.066666667,0.297616214
3816,1789618973134000,0.017616272,-0.599801123,1.480161667,0.033392306,1,-5.479043961,0.976129413,89.552909851,1984,66.133333333,66.083333333,0.297616959
3817,1789618973150000,0.023994446,-0.599835098,1.448538780,0.032259714,1,-5.777245522,0.976170301,89.561264038,1984,66.133333333,66.100000000,0.298318565
3818,1789618973168000,0.032524109,-0.599821806,1.416249275,0.033397119,1,-6.075447083,0.976211190,89.569625854,1985,66.166666667,66.116666667,0.298318774
3819,1789618973184000,0.039054871,-0.599852979,1.384653091,0.032264076,1,-6.374400139,0.976250768,89.576148987,1985,66.166666667,66.133333333,0.299024224
3820,1789618973201000,0.047660828,-0.599840522,1.352385521,0.033395488,1,-6.673353195,0.976290345,89.582672119,1986,66.200000000,66.150000000,0.299024224
3821,1789618973217000,0.054306030,-0.599868953,1.320813179,0.032264102,1,-6.973047733,0.976328135,89.587387085,1986,66.200000000,66.166666667,0.299731642
3822,1789618973234000,0.062980652,-0.599857450,1.288565636,0.033393912,1,-7.272742271,0.976365864,89.592102051,1987,66.233333333,66.183333333,0.299731642
3823,1789618973251000,0.069786072,-0.599883556,1.257020950,0.032270446,1,-7.573169231,0.976401329,89.595062256,1987,66.233333333,66.200000000,0.300441533
3824,1789618973267000,0.078544617,-0.599872708,1.224797249,0.033392802,1,-7.873596191,0.976436734,89.598022461,1988,66.266666667,66.216666667,0.300441533
3825,1789618973283000,0.085494995,-0.599896312,1.193280220,0.032274313,1,-8.174747467,0.976469517,89.599266052,1988,66.266666667,66.233333333,0.301153839
3826,1789618973300000,0.094352722,-0.599886179,1.161082268,0.033394124,1,-8.475898743,0.976502299,89.600509644,1989,66.300000000,66.250000000,0.301153839
3827,1789618973317000,0.101425171,-0.599908113,1.129592896,0.032273836,1,-8.777765274,0.976532340,89.600067139,1989,66.300000000,66.266666667,0.301866859
3828,1789618973334000,0.110374451,-0.599898458,1.097421646,0.033392798,1,-9.079632759,0.976562381,89.599632263,1990,66.333333333,66.283333333,0.301867783
3829,1789618973351000,0.117614746,-0.599918723,1.065965652,0.032278504,1,-9.382207870,0.976589620,89.597549438,1990,66.333333333,66.300000000,0.302582264
3830,1789618973368000,0.126670837,-0.599909425,1.033825874,0.033391289,1,-9.684783936,0.976616859,89.595458984,1991,66.366666667,66.316666667,0.302583277
3831,1789618973383000,0.134071350,-0.599928617,1.002401352,0.032284185,1,-9.988059998,0.976641417,89.591773987,1991,66.366666667,66.333333333,0.303298444
3832,1789618973400000,0.143234253,-0.599919796,0.970295906,0.033387400,1,-10.291337013,0.976665974,89.588088989,1992,66.400000000,66.350000000,0.303299397
3833,1789618973417000,0.150787354,-0.599937797,0.938909531,0.032282416,1,-10.595309258,0.976688027,89.582824707,1992,66.400000000,66.366666667,0.304017842
3834,1789618973434000,0.160110474,-0.599929094,0.906843185,0.033394177,1,-10.899281502,0.976710021,89.577560425,1993,66.433333333,66.383333333,0.304017842
3835,1789618973450000,0.167839050,-0.599946737,0.875499725,0.032282252,1,-11.203943253,0.976729751,89.570755005,1993,66.433333333,66.400000000,0.304737747
3836,1789618973467000,0.177322388,-0.599938154,0.843482018,0.033392623,1,-11.508604050,0.976749420,89.563957214,1994,66.466666667,66.416666667,0.304736614
3837,1789618973483000,0.185256958,-0.599954844,0.812186241,0.032285962,1,-11.813947678,0.976767182,89.555648804,1994,66.466666667,66.433333333,0.305456638
3838,1789618973500000,0.194946289,-0.599946856,0.780228615,0.033394206,1,-12.119292259,0.976784945,89.547348022,1995,66.500000000,66.450000000,0.305457383
3839,1789618973517000,0.203125000,-0.599963069,0.748997688,0.032284088,1,-12.425313950,0.976800919,89.537567139,1995,66.500000000,66.466666667,0.306177944
3840,1789618973534000,0.203132629,-0.599962711,0.749002457,0.000009004,1,-12.731336594,0.976816952,89.527786255,1996,66.533333333,66.483333333,0.306178898
3841,1789618973550000,0.201667786,-0.599985361,0.749731064,0.001636199,1,-13.038032532,0.976831555,89.516563416,1996,66.533333333,66.500000000,0.306901187
3842,1789618973567000,0.201667786,-0.599985123,0.749731064,0.000000238,1,-13.344727516,0.976846099,89.505340576,1997,66.566666667,66.516666667,0.306900263
3843,1789618973583000,0.200241089,-0.600007176,0.750459671,0.001602129,1,-13.652090073,0.976859450,89.492698669,1997,66.566666667,66.533333333,0.307622433
3844,1789618973600000,0.200233459,-0.600007057,0.750462532,0.000008149,1,-13.959453583,0.976872861,89.480056763,1998,66.600000000,66.550000000,0.307623386
3845,1789618973617000,0.198829651,-0.600028515,0.751191139,0.001581774,1,-14.267480850,0.976885319,89.466026306,1998,66.600000000,66.566666667,0.308346629
3846,1789618973634000,0.198829651,-0.600028515,0.751192093,0.000000954,1,-14.575508118,0.976897836,89.451995850,1999,66.633333333,66.583333333,0.308346629
3847,1789618973650000,0.197456360,-0.600049615,0.751920700,0.001554748,1,-14.884194374,0.976909518,89.436607361,1999,66.633333333,66.600000000,0.309069604
3848,1789618973667000,0.197463989,-0.600049376,0.751922607,0.000007868,1,-15.192880630,0.976921201,89.421218872,2000,66.666666667,66.616666667,0.309069604
3849,1789618973684000,0.196121216,-0.600069523,0.752653122,0.001528757,1,-15.502222061,0.976932287,89.404495239,2000,66.666666667,66.633333333,0.309793144
3850,1789618973700000,0.196121216,-0.600069284,0.752654076,0.000000983,1,-15.811563492,0.976943374,89.387763977,2001,66.700000000,66.650000000,0.309793562
3851,1789618973717000,0.194816589,-0.600088954,0.753382683,0.001494425,1,-16.121555328,0.976953983,89.369728088,2001,66.700000000,66.666666667,0.310516059
3852,1789618973734000,0.194808960,-0.600088716,0.753383636,0.000007692,1,-16.431547165,0.976964593,89.351692200,2002,66.733333333,66.683333333,0.310516059
3853,1789618973750000,0.193519592,-0.600107670,0.754116058,0.001482994,1,-16.742187500,0.976974785,89.332359314,2002,66.733333333,66.700000000,0.311241359
3854,1789618973767000,0.193527222,-0.600107610,0.754110336,0.000009537,1,-17.052825928,0.976984978,89.313026428,2003,66.766666667,66.716666667,0.311239451
3855,1789618973784000,0.192260742,-0.600125909,0.754842758,0.001463129,1,-17.364109039,0.976994753,89.292427063,2003,66.766666667,66.733333333,0.311963946
3856,1789618973802000,0.192260742,-0.600125909,0.754839897,0.000002861,1,-17.675390244,0.977004588,89.271827698,2004,66.800000000,66.750000000,0.311962038
3857,1789618973817000,0.191017151,-0.600143433,0.755571365,0.001442869,1,-17.987314224,0.977014065,89.249984741,2004,66.800000000,66.766666667,0.312687844
3858,1789618973834000,0.191024780,-0.600143313,0.755573273,0.000007865,1,-18.299238205,0.977023542,89.228141785,2005,66.833333333,66.783333333,0.312687844
3859,1789618973850000,0.189804077,-0.600160360,0.756299973,0.001420739,1,-18.611797333,0.977032661,89.205062866,2005,66.833333333,66.800000000,0.313410014
3860,1789618973867000,0.189819336,-0.600160003,0.756294250,0.000016300,1,-18.924354553,0.977041721,89.181991577,2006,66.866666667,66.816666667,0.313407570
3861,1789618973884000,0.188621521,-0.600176394,0.757025719,0.001403594,1,-19.237546921,0.977050483,89.157707214,2006,66.866666667,66.833333333,0.314132422
3862,1789618973900000,0.188621521,-0.600176096,0.757028580,0.000002877,1,-19.550739288,0.977059245,89.133422852,2007,66.900000000,66.850000000,0.314132422
3863,1789618973917000,0.187454224,-0.600191951,0.757752419,0.001373600,1,-19.864559174,0.977067590,89.107948303,2007,66.900000000,66.866666667,0.314852148
3864,1789618973934000,0.187461853,-0.600192130,0.757757187,0.000008999,1,-20.178380966,0.977075994,89.082473755,2008,66.933333333,66.883333333,0.314854026
3865,1789618973950000,0.186309814,-0.600206971,0.758476257,0.001358115,1,-20.492828369,0.977083921,89.055831909,2008,66.933333333,66.900000000,0.315574020
3866,1789618973967000,0.186317444,-0.600206852,0.758478165,0.000007865,1,-20.807275772,0.977091908,89.029182434,2009,66.966666667,66.916666667,0.315574646
3867,1789618973984000,0.185188293,-0.600221395,0.759200096,0.001340290,1,-21.122346878,0.977099419,89.001373291,2009,66.966666667,66.933333333,0.316295981
3868,1789618974001000,0.185188293,-0.600221217,0.759204865,0.000004772,1,-21.437417984,0.977106929,88.973564148,2010,67.000000000,66.950000000,0.316295981
3869,1789618974017000,0.184089661,-0.600235224,0.759925842,0.001314153,1,-21.753108978,0.977113962,88.944610596,2010,67.000000000,66.966666667,0.317015946
3870,1789618974033000,0.184082031,-0.600235343,0.759923935,0.000007865,1,-22.068798065,0.977120996,88.915657043,2011,67.033333333,66.983333333,0.317014039
3871,1789618974051000,0.182975769,-0.600249052,0.760646820,0.001321577,1,-22.385105133,0.977127671,88.885574341,2011,67.033333333,67.000000000,0.317734361
3872,1789618974068000,0.182998657,-0.600248575,0.760645866,0.000022913,1,-22.701410294,0.977134287,88.855499268,2012,67.066666667,67.016666667,0.317731738
3873,1789618974084000,0.181922913,-0.600261927,0.761368752,0.001296136,1,-23.018329620,0.977140427,88.824302673,2012,67.066666667,67.033333333,0.318451077
3874,1789618974100000,0.181915283,-0.600261807,0.761368752,0.000007630,1,-23.335248947,0.977146626,88.793106079,2013,67.100000000,67.050000000,0.318451077
3875,1789618974117000,0.180862427,-0.600274682,0.762088776,0.001275581,1,-23.652778625,0.977152288,88.760803223,2013,67.100000000,67.066666667,0.319168568
