tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
247,-0.0000,-0.5920,-1.7107,2.2745,0.2758,1,0.0000
248,-0.0001,-0.5958,-2.1145,2.6784,0.4038,1,0.0000
249,-0.0000,-0.5945,-1.8377,2.4015,0.2768,1,0.0000
250,-0.0001,-0.5959,-2.2426,2.8065,0.4050,1,0.0000
251,-0.0001,-0.5967,-1.9648,2.5287,0.2778,1,0.0000
252,-0.0001,-0.5960,-2.3709,2.9347,0.4061,1,0.0000
253,-0.0001,-0.5986,-2.0921,2.6560,0.2788,1,0.0000
254,-0.0001,-0.5961,-2.4993,3.0631,0.4072,1,0.0000
255,-0.0001,-0.5999,-2.2195,2.7834,0.2798,1,0.0000
256,-0.0001,-0.5962,-2.6278,3.1916,0.4082,1,0.0000
257,-0.0001,-0.6017,-2.2160,2.7798,0.4118,1,0.0017
258,-0.0001,-0.5958,-2.4944,3.0582,0.2785,1,0.0000
259,-0.0001,-0.6018,-2.0816,2.6454,0.4128,1,0.0018
260,-0.0001,-0.5972,-2.3608,2.9247,0.2793,1,0.0000
261,-0.0001,-0.6016,-1.9472,2.5110,0.4137,1,0.0016
262,-0.0001,-0.5958,-2.2277,2.7915,0.2805,1,0.0000
263,-0.0001,-0.6012,-1.8128,2.3766,0.4149,1,0.0012
264,-0.0001,-0.5961,-2.0943,2.6581,0.2815,1,0.0000
265,-0.0001,-0.6007,-1.6784,2.2422,0.4159,1,0.0007
266,-0.0001,-0.5964,-1.9609,2.5247,0.2826,1,0.0000
267,-0.0001,-0.5985,-1.5442,2.1080,0.4167,1,0.0000
268,-0.0001,-0.5968,-1.8275,2.3914,0.2834,1,0.0000
269,-0.0001,-0.5955,-1.4098,1.9736,0.4178,1,0.0000
270,-0.0001,-0.5969,-1.6941,2.2580,0.2844,1,0.0000
271,-0.0000,-0.5858,-1.2753,1.8392,0.4190,1,0.0000
272,-0.0001,-0.5963,-1.5608,2.1246,0.2856,1,0.0000
273,-0.0000,-0.5772,-1.1408,1.7047,0.4204,1,0.0000
274,-0.0000,-0.5965,-1.4272,1.9911,0.2871,1,0.0000
275,-0.0000,-0.5714,-1.0059,1.5700,0.4221,1,0.0000
276,-0.0000,-0.5979,-1.2935,1.8574,0.2888,1,0.0000
277,-0.0000,-0.5700,-0.8707,1.4348,0.4238,1,0.0000
278,-0.0000,-0.5975,-1.1601,1.7239,0.2907,1,0.0000
279,-0.0000,-0.5692,-0.7354,1.2996,0.4256,1,0.0000
280,-0.0000,-0.5981,-1.0264,1.5903,0.2924,1,0.0000
281,-0.0000,-0.5723,-0.5998,1.1640,0.4274,1,0.0000
282,-0.0000,-0.5988,-0.8927,1.4565,0.2940,1,0.0000
283,-0.0000,-0.5775,-0.4641,1.0282,0.4291,1,0.0000
284,-0.0000,-0.5988,-0.7589,1.3228,0.2956,1,0.0000
285,-0.0001,-0.5839,-0.3284,0.8924,0.4308,1,0.0000
286,-0.0000,-0.5984,-0.6252,1.1890,0.2971,1,0.0000
287,-0.0001,-0.5910,-0.1928,0.7567,0.4324,1,0.0000
288,-0.0000,-0.5995,-0.4914,1.0553,0.2987,1,0.0000
289,-0.0001,-0.5983,-0.0573,0.6211,0.4342,1,0.0000
290,-0.0001,-0.5997,-0.3576,0.9214,0.3003,1,0.0000
291,-0.0001,-0.6055,0.0782,0.4857,0.4359,1,0.0055
292,-0.0001,-0.5989,-0.2238,0.7876,0.3021,1,0.0000
293,-0.0001,-0.6125,0.2136,0.3505,0.4376,1,0.0125
294,-0.0001,-0.5990,-0.0900,0.6539,0.3039,1,0.0000
295,-0.0001,-0.6191,0.3488,0.2159,0.4393,1,0.0191
296,-0.0001,-0.5990,0.0437,0.5202,0.3058,1,0.0000
297,-0.0001,-0.6254,0.4839,0.0841,0.4411,1,0.0254
298,-0.0001,-0.5990,0.1773,0.3865,0.3078,1,0.0000
299,-0.0001,-0.6305,0.6191,0.0636,0.4429,1,0.0305
300,-0.0001,-0.5990,0.3108,0.2531,0.3099,1,0.0000
301,-0.0001,-0.6293,0.7548,0.1934,0.4451,1,0.0293
302,-0.0001,-0.5990,0.4441,0.1198,0.3123,1,0.0000
303,-0.0001,-0.6228,0.8905,0.3276,0.4471,1,0.0228
304,-0.0001,-0.5989,0.5771,0.0133,0.3143,1,0.0000
305,-0.0001,-0.6153,1.0261,0.4626,0.4493,1,0.0153
306,-0.0001,-0.5989,0.7100,0.1462,0.3165,1,0.0000
307,-0.0001,-0.6080,1.1612,0.5974,0.4513,1,0.0080
308,-0.0001,-0.5988,0.8427,0.2789,0.3186,1,0.0000
309,-0.0001,-0.6009,1.2948,0.7310,0.4521,1,0.0009
310,-0.0001,-0.5987,0.9752,0.4113,0.3197,1,0.0000
311,-0.0001,-0.5939,1.4283,0.8645,0.4531,1,0.0000
312,-0.0001,-0.5986,1.1073,0.5435,0.3210,1,0.0000
313,-0.0001,-0.5905,1.5630,0.9992,0.4557,1,0.0000
314,-0.0001,-0.5985,1.2392,0.6754,0.3238,1,0.0000
315,-0.0001,-0.5917,1.6979,1.1341,0.4588,1,0.0000
316,-0.0001,-0.5983,1.3708,0.8070,0.3272,1,0.0000
317,-0.0001,-0.5958,1.8326,1.2688,0.4618,1,0.0000
318,-0.0001,-0.5981,1.5020,0.9382,0.3306,1,0.0000
319,-0.0001,-0.6022,1.9670,1.4031,0.4650,1,0.0022
320,-0.0001,-0.5978,1.6329,1.0691,0.3341,1,0.0000
321,-0.0001,-0.6101,2.1009,1.5371,0.4681,1,0.0101
322,-0.0001,-0.5975,1.7635,1.1996,0.3376,1,0.0000
323,-0.0001,-0.6189,2.2343,1.6705,0.4713,1,0.0189
324,-0.0001,-0.5971,1.8936,1.3298,0.3413,1,0.0000
325,-0.0001,-0.6281,2.3671,1.8035,0.4745,1,0.0281
326,-0.0001,-0.5967,2.0234,1.4595,0.3451,1,0.0000
327,-0.0001,-0.6373,2.4993,1.9359,0.4777,1,0.0373
328,-0.0001,-0.5963,2.1526,1.5888,0.3491,1,0.0000
329,-0.0001,-0.6462,2.6310,2.0677,0.4809,1,0.0462
330,-0.0001,-0.5966,2.1500,1.5862,0.4835,1,0.0000
331,-0.0001,-0.6414,2.5010,1.9376,0.3538,1,0.0414
332,-0.0001,-0.5960,2.0165,1.4527,0.4866,1,0.0000
333,-0.0000,-0.6330,2.3711,1.8076,0.3565,1,0.0330
334,-0.0001,-0.5961,1.8829,1.3191,0.4895,1,0.0000
335,-0.0000,-0.6236,2.2414,1.6778,0.3595,1,0.0236
336,-0.0001,-0.5957,1.7495,1.1857,0.4927,1,0.0000
337,-0.0000,-0.6146,2.1118,1.5480,0.3627,1,0.0146
338,-0.0001,-0.5949,1.6163,1.0524,0.4959,1,0.0000
339,-0.0001,-0.6042,1.9824,1.4186,0.3663,1,0.0042
340,-0.0001,-0.5951,1.4830,0.9191,0.4996,1,0.0000
341,-0.0001,-0.5966,1.8530,1.2892,0.3701,1,0.0000
342,-0.0001,-0.5948,1.3499,0.7860,0.5032,1,0.0000
343,-0.0001,-0.5911,1.7237,1.1599,0.3739,1,0.0000
344,-0.0002,-0.5951,1.2167,0.6529,0.5070,1,0.0000
345,-0.0001,-0.5885,1.5943,1.0305,0.3776,1,0.0000
346,-0.0002,-0.5960,1.0834,0.5196,0.5109,1,0.0000
347,-0.0001,-0.5871,1.4649,0.9011,0.3816,1,0.0000
348,-0.0002,-0.5960,0.9503,0.3865,0.5147,1,0.0000
349,-0.0001,-0.5872,1.3354,0.7717,0.3852,1,0.0000
350,-0.0002,-0.5961,0.8171,0.2533,0.5184,1,0.0000
351,-0.0001,-0.5882,1.2059,0.6422,0.3889,1,0.0000
352,-0.0001,-0.5961,0.6839,0.1201,0.5221,1,0.0000
353,0.0000,-0.5909,1.0708,0.5071,0.3870,1,0.0000
354,-0.0002,-0.5969,0.5504,0.0136,0.5204,1,0.0000
355,-0.0001,-0.5980,0.9236,0.3598,0.3732,1,0.0000
356,-0.0002,-0.5966,0.4171,0.1467,0.5065,1,0.0000
357,-0.0002,-0.6010,0.7931,0.2292,0.3759,1,0.0010
358,-0.0002,-0.5978,0.2837,0.2802,0.5094,1,0.0000
359,-0.0002,-0.6049,0.6624,0.0988,0.3788,1,0.0049
360,-0.0002,-0.5980,0.1500,0.4138,0.5124,1,0.0000
361,-0.0002,-0.6052,0.5316,0.0328,0.3817,1,0.0052
362,-0.0002,-0.5978,0.0162,0.5476,0.5154,1,0.0000
363,-0.0002,-0.6050,0.4008,0.1632,0.3846,1,0.0050
364,-0.0002,-0.5980,-0.1176,0.6815,0.5184,1,0.0000
365,-0.0002,-0.6041,0.2698,0.2940,0.3875,1,0.0041
366,-0.0002,-0.5983,-0.2515,0.8153,0.5214,1,0.0000
367,-0.0002,-0.6022,0.1389,0.4250,0.3904,1,0.0022
368,-0.0002,-0.5985,-0.3854,0.9492,0.5243,1,0.0000
369,-0.0002,-0.5993,0.0079,0.5560,0.3932,1,0.0000
370,-0.0002,-0.5987,-0.5192,1.0830,0.5270,1,0.0000
371,-0.0002,-0.5956,-0.1232,0.6870,0.3960,1,0.0000
372,-0.0002,-0.5988,-0.6529,1.2167,0.5297,1,0.0000
373,-0.0002,-0.5913,-0.2542,0.8181,0.3988,1,0.0000
374,-0.0002,-0.5989,-0.7865,1.3503,0.5323,1,0.0000
375,-0.0002,-0.5865,-0.3851,0.9491,0.4015,1,0.0000
376,-0.0002,-0.5990,-0.9199,1.4837,0.5349,1,0.0000
377,-0.0002,-0.5813,-0.5160,1.0800,0.4042,1,0.0000
378,-0.0002,-0.5990,-1.0530,1.6168,0.5373,1,0.0000
379,-0.0002,-0.5800,-0.6470,1.2110,0.4064,1,0.0000
380,-0.0002,-0.5990,-1.1860,1.7499,0.5393,1,0.0000
