tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
256,-0.0001,-0.5981,-2.3237,2.8876,0.0643,1,0.0000
257,-0.0001,-0.5984,-2.3875,2.9513,0.0638,1,0.0000
258,-0.0001,-0.5985,-2.4518,3.0156,0.0643,1,0.0000
259,-0.0001,-0.5987,-2.5155,3.0794,0.0638,1,0.0000
260,-0.0001,-0.5996,-2.4488,3.0126,0.0668,1,0.0000
261,-0.0001,-0.5988,-2.3817,2.9455,0.0671,1,0.0000
262,-0.0001,-0.5997,-2.3149,2.8787,0.0668,1,0.0000
263,-0.0001,-0.5987,-2.2478,2.8116,0.0671,1,0.0000
264,-0.0001,-0.5981,-2.1812,2.7450,0.0666,1,0.0000
265,-0.0001,-0.5987,-2.1139,2.6777,0.0673,1,0.0000
266,-0.0000,-0.5980,-2.0473,2.6111,0.0666,1,0.0000
267,-0.0000,-0.5986,-1.9800,2.5438,0.0673,1,0.0000
268,-0.0000,-0.5979,-1.9134,2.4772,0.0666,1,0.0000
269,-0.0000,-0.5955,-1.8463,2.4101,0.0671,1,0.0000
270,-0.0000,-0.5965,-1.7795,2.3433,0.0668,1,0.0000
271,-0.0000,-0.5902,-1.7124,2.2762,0.0674,1,0.0000
272,-0.0000,-0.5913,-1.6456,2.2094,0.0668,1,0.0000
273,-0.0000,-0.5856,-1.5784,2.1423,0.0674,1,0.0000
274,-0.0000,-0.5871,-1.5116,2.0755,0.0668,1,0.0000
275,-0.0000,-0.5821,-1.4443,2.0083,0.0674,1,0.0000
276,-0.0000,-0.5842,-1.3775,1.9414,0.0669,1,0.0000
277,-0.0000,-0.5808,-1.3101,1.8740,0.0675,1,0.0000
278,-0.0000,-0.5820,-1.2433,1.8073,0.0668,1,0.0000
279,-0.0000,-0.5809,-1.1758,1.7397,0.0676,1,0.0000
280,-0.0000,-0.5829,-1.1090,1.6729,0.0668,1,0.0000
281,-0.0000,-0.5828,-1.0413,1.6052,0.0677,1,0.0000
282,-0.0000,-0.5847,-0.9745,1.5384,0.0669,1,0.0000
283,-0.0000,-0.5850,-0.9067,1.4706,0.0678,1,0.0000
284,-0.0000,-0.5867,-0.8398,1.4037,0.0669,1,0.0000
285,-0.0000,-0.5885,-0.7720,1.3359,0.0678,1,0.0000
286,-0.0000,-0.5901,-0.7051,1.2689,0.0669,1,0.0000
287,-0.0000,-0.5922,-0.6372,1.2011,0.0679,1,0.0000
288,-0.0000,-0.5937,-0.5703,1.1342,0.0669,1,0.0000
289,-0.0000,-0.5961,-0.5025,1.0664,0.0678,1,0.0000
290,-0.0001,-0.5975,-0.4356,0.9995,0.0669,1,0.0000
291,-0.0001,-0.5999,-0.3679,0.9317,0.0678,1,0.0000
292,-0.0001,-0.6012,-0.3010,0.8649,0.0669,1,0.0012
293,-0.0000,-0.6035,-0.2333,0.7972,0.0677,1,0.0035
294,-0.0001,-0.6048,-0.1665,0.7304,0.0668,1,0.0048
295,-0.0001,-0.6069,-0.0989,0.6628,0.0677,1,0.0069
296,-0.0001,-0.6082,-0.0321,0.5960,0.0668,1,0.0082
297,-0.0001,-0.6101,0.0354,0.5285,0.0676,1,0.0101
298,-0.0001,-0.6113,0.1021,0.4619,0.0667,1,0.0113
299,-0.0001,-0.6128,0.1697,0.3944,0.0676,1,0.0128
300,-0.0001,-0.6139,0.2363,0.3279,0.0666,1,0.0139
301,-0.0001,-0.6127,0.3041,0.2601,0.0679,1,0.0127
302,-0.0001,-0.6135,0.3707,0.1937,0.0665,1,0.0135
303,-0.0001,-0.6095,0.4385,0.1258,0.0679,1,0.0095
304,-0.0001,-0.6103,0.5050,0.0599,0.0665,1,0.0103
305,-0.0001,-0.6056,0.5728,0.0111,0.0680,1,0.0056
306,-0.0001,-0.6064,0.6392,0.0757,0.0664,1,0.0064
307,-0.0001,-0.6019,0.7067,0.1429,0.0677,1,0.0019
308,-0.0001,-0.6027,0.7730,0.2092,0.0663,1,0.0027
309,-0.0001,-0.5982,0.8398,0.2760,0.0669,1,0.0000
310,-0.0001,-0.5991,0.9060,0.3422,0.0662,1,0.0000
311,-0.0001,-0.5946,0.9727,0.4089,0.0669,1,0.0000
312,-0.0001,-0.5955,1.0389,0.4750,0.0661,1,0.0000
313,-0.0001,-0.5926,1.1062,0.5424,0.0674,1,0.0000
314,-0.0001,-0.5937,1.1722,0.6084,0.0660,1,0.0000
315,-0.0001,-0.5929,1.2397,0.6758,0.0675,1,0.0000
316,-0.0001,-0.5941,1.3055,0.7417,0.0659,1,0.0000
317,-0.0001,-0.5947,1.3729,0.8090,0.0673,1,0.0000
318,-0.0001,-0.5959,1.4386,0.8747,0.0657,1,0.0000
319,-0.0001,-0.5976,1.5057,0.9419,0.0672,1,0.0000
320,-0.0001,-0.5989,1.5712,1.0074,0.0655,1,0.0000
321,-0.0001,-0.6014,1.6381,1.0743,0.0670,1,0.0014
322,-0.0001,-0.6027,1.7034,1.1396,0.0653,1,0.0027
323,-0.0001,-0.6056,1.7701,1.2063,0.0667,1,0.0056
324,-0.0001,-0.6069,1.8351,1.2713,0.0650,1,0.0069
325,-0.0001,-0.6100,1.9015,1.3377,0.0665,1,0.0100
326,-0.0001,-0.6113,1.9663,1.4025,0.0648,1,0.0113
327,-0.0001,-0.6144,2.0324,1.4687,0.0662,1,0.0144
328,-0.0001,-0.6157,2.0969,1.5332,0.0645,1,0.0157
329,-0.0001,-0.6187,2.1627,1.5990,0.0659,1,0.0187
330,-0.0001,-0.6199,2.2270,1.6633,0.0642,1,0.0199
331,-0.0001,-0.6180,2.2929,1.7291,0.0659,1,0.0180
332,-0.0001,-0.6190,2.3568,1.7931,0.0640,1,0.0190
333,-0.0001,-0.6142,2.4226,1.8589,0.0660,1,0.0142
334,-0.0001,-0.6149,2.4864,1.9226,0.0637,1,0.0149
335,-0.0001,-0.6097,2.5520,1.9882,0.0658,1,0.0097
336,-0.0001,-0.6100,2.4853,1.9215,0.0667,1,0.0100
337,-0.0001,-0.6046,2.4206,1.8567,0.0650,1,0.0046
338,-0.0001,-0.6049,2.3538,1.7900,0.0667,1,0.0049
339,-0.0001,-0.5999,2.2891,1.7252,0.0650,1,0.0000
340,-0.0001,-0.5991,2.2225,1.6587,0.0666,1,0.0000
341,-0.0001,-0.5956,2.1577,1.5939,0.0649,1,0.0000
342,-0.0001,-0.5951,2.0911,1.5273,0.0666,1,0.0000
343,-0.0001,-0.5935,2.0263,1.4625,0.0649,1,0.0000
344,-0.0001,-0.5931,1.9597,1.3958,0.0666,1,0.0000
345,-0.0001,-0.5919,1.8949,1.3311,0.0648,1,0.0000
346,-0.0001,-0.5918,1.8282,1.2644,0.0667,1,0.0000
347,-0.0001,-0.5903,1.7637,1.1999,0.0646,1,0.0000
348,-0.0001,-0.5904,1.6970,1.1332,0.0667,1,0.0000
349,-0.0001,-0.5912,1.6322,1.0684,0.0648,1,0.0000
350,-0.0001,-0.5915,1.5655,1.0017,0.0667,1,0.0000
351,-0.0001,-0.5913,1.5008,0.9370,0.0646,1,0.0000
352,-0.0001,-0.5917,1.4341,0.8703,0.0667,1,0.0000
353,0.0000,-0.5935,1.3664,0.8026,0.0677,1,0.0000
354,-0.0000,-0.5926,1.2999,0.7361,0.0666,1,0.0000
355,-0.0001,-0.5951,1.2264,0.6625,0.0736,1,0.0000
356,-0.0001,-0.5951,1.1598,0.5959,0.0666,1,0.0000
357,-0.0001,-0.5986,1.0945,0.5307,0.0654,1,0.0000
358,-0.0001,-0.5967,1.0278,0.4640,0.0667,1,0.0000
359,-0.0001,-0.5985,0.9624,0.3986,0.0654,1,0.0000
360,-0.0001,-0.5980,0.8957,0.3318,0.0668,1,0.0000
361,-0.0001,-0.5999,0.8303,0.2664,0.0654,1,0.0000
362,-0.0001,-0.5996,0.7634,0.1996,0.0668,1,0.0000
363,-0.0001,-0.5997,0.6980,0.1342,0.0654,1,0.0000
364,-0.0001,-0.5990,0.6311,0.0673,0.0669,1,0.0000
365,-0.0001,-0.5994,0.5657,0.0019,0.0655,1,0.0000
366,-0.0001,-0.5987,0.4988,0.0651,0.0669,1,0.0000
367,-0.0001,-0.5986,0.4333,0.1306,0.0655,1,0.0000
368,-0.0001,-0.5978,0.3664,0.1975,0.0669,1,0.0000
369,-0.0001,-0.5972,0.3009,0.2630,0.0655,1,0.0000
370,-0.0001,-0.5964,0.2340,0.3299,0.0669,1,0.0000
371,-0.0001,-0.5955,0.1685,0.3954,0.0655,1,0.0000
372,-0.0001,-0.5946,0.1016,0.4623,0.0669,1,0.0000
373,-0.0001,-0.5933,0.0361,0.5278,0.0655,1,0.0000
374,-0.0001,-0.5925,-0.0308,0.5947,0.0669,1,0.0000
375,-0.0001,-0.5910,-0.0962,0.6601,0.0655,1,0.0000
376,-0.0001,-0.5900,-0.1630,0.7269,0.0668,1,0.0000
377,-0.0001,-0.5884,-0.2284,0.7923,0.0654,1,0.0000
378,-0.0001,-0.5875,-0.2952,0.8591,0.0667,1,0.0000
