tick,local_x,local_y,local_z,drift_m,slip_m,on_floor,below_depth_m
914,-0.1670,-0.5930,0.0327,0.5595,0.0669,1,0.0000
915,-0.1667,-0.5916,0.0988,0.4967,0.0661,1,0.0000
916,-0.1668,-0.5900,0.1657,0.4343,0.0669,1,0.0000
917,-0.1666,-0.5886,0.2318,0.3741,0.0661,1,0.0000
918,-0.1666,-0.5869,0.2987,0.3157,0.0669,1,0.0000
919,-0.1665,-0.5854,0.3648,0.2619,0.0661,1,0.0000
920,-0.1665,-0.5838,0.4317,0.2148,0.0669,1,0.0000
921,-0.1664,-0.5833,0.4973,0.1809,0.0657,1,0.0000
922,-0.1665,-0.5812,0.5642,0.1674,0.0669,1,0.0000
923,-0.1663,-0.5799,0.6304,0.1792,0.0662,1,0.0000
924,-0.1664,-0.5781,0.6971,0.2125,0.0668,1,0.0000
925,-0.1663,-0.5826,0.7643,0.2589,0.0674,1,0.0000
926,-0.1663,-0.5796,0.8310,0.3129,0.0667,1,0.0000
927,-0.1662,-0.5845,0.8981,0.3711,0.0674,1,0.0000
928,-0.1662,-0.5835,0.9647,0.4317,0.0666,1,0.0000
929,-0.1660,-0.5878,1.0318,0.4941,0.0673,1,0.0000
930,-0.1661,-0.5881,1.0985,0.5574,0.0667,1,0.0000
931,-0.1659,-0.5916,1.1656,0.6216,0.0672,1,0.0000
932,-0.1659,-0.5917,1.2323,0.6861,0.0667,1,0.0000
933,-0.1657,-0.5958,1.2996,0.7515,0.0674,1,0.0000
934,-0.1658,-0.5959,1.3663,0.8167,0.0667,1,0.0000
935,-0.1656,-0.5989,1.4335,0.8826,0.0673,1,0.0000
936,-0.1656,-0.5991,1.5002,0.9482,0.0667,1,0.0000
937,-0.1655,-0.6012,1.5675,1.0145,0.0673,1,0.0012
938,-0.1655,-0.6015,1.6342,1.0804,0.0667,1,0.0015
939,-0.1653,-0.6012,1.7012,1.1466,0.0670,1,0.0012
940,-0.1654,-0.6029,1.7681,1.2129,0.0669,1,0.0029
941,-0.1652,-0.6019,1.8352,1.2793,0.0671,1,0.0019
942,-0.1653,-0.6025,1.9019,1.3455,0.0667,1,0.0025
943,-0.1651,-0.6025,1.9692,1.4123,0.0673,1,0.0025
944,-0.1652,-0.6033,2.0360,1.4787,0.0668,1,0.0033
945,-0.1651,-0.6015,2.1031,1.5453,0.0671,1,0.0015
946,-0.1651,-0.6023,2.1698,1.6117,0.0668,1,0.0023
947,-0.1650,-0.6004,2.2369,1.6785,0.0671,1,0.0004
948,-0.1650,-0.6012,2.3037,1.7450,0.0668,1,0.0012
949,-0.1649,-0.5993,2.3708,1.8118,0.0671,1,0.0000
950,-0.1649,-0.6002,2.4376,1.8783,0.0668,1,0.0002
951,-0.1648,-0.5984,2.5047,1.9452,0.0671,1,0.0000
952,-0.1647,-0.5988,2.4404,1.8810,0.0643,1,0.0000
953,-0.1646,-0.5982,2.3766,1.8175,0.0638,1,0.0000
954,-0.1646,-0.5984,2.3122,1.7534,0.0644,1,0.0000
955,-0.1644,-0.5977,2.2484,1.6898,0.0639,1,0.0000
956,-0.1644,-0.5981,2.1839,1.6257,0.0645,1,0.0000
957,-0.1642,-0.5974,2.1199,1.5620,0.0640,1,0.0000
958,-0.1641,-0.5979,2.0553,1.4978,0.0646,1,0.0000
959,-0.1640,-0.5972,1.9913,1.4341,0.0641,1,0.0000
960,-0.1640,-0.5979,1.9265,1.3697,0.0648,1,0.0000
961,-0.1638,-0.5973,1.8623,1.3060,0.0642,1,0.0000
962,-0.1638,-0.5981,1.7973,1.2415,0.0650,1,0.0000
963,-0.1636,-0.5978,1.7330,1.1778,0.0643,1,0.0000
964,-0.1636,-0.5985,1.6677,1.1132,0.0653,1,0.0000
965,-0.1634,-0.5986,1.6032,1.0494,0.0645,1,0.0000
966,-0.1634,-0.5993,1.5377,0.9848,0.0655,1,0.0000
967,-0.1633,-0.5997,1.4730,0.9210,0.0647,1,0.0000
968,-0.1632,-0.6004,1.4073,0.8565,0.0657,1,0.0004
969,-0.1631,-0.6010,1.3425,0.7929,0.0649,1,0.0010
970,-0.1631,-0.6017,1.2766,0.7285,0.0659,1,0.0017
971,-0.1630,-0.6014,1.2114,0.6651,0.0652,1,0.0014
972,-0.1629,-0.6023,1.1453,0.6012,0.0661,1,0.0023
973,-0.1628,-0.6017,1.0800,0.5386,0.0653,1,0.0017
974,-0.1628,-0.6027,1.0137,0.4758,0.0663,1,0.0027
975,-0.1627,-0.6024,0.9483,0.4150,0.0654,1,0.0024
976,-0.1627,-0.6035,0.8818,0.3548,0.0665,1,0.0035
977,-0.1625,-0.6034,0.8164,0.2981,0.0654,1,0.0034
978,-0.1625,-0.6045,0.7497,0.2449,0.0667,1,0.0045
979,-0.1624,-0.6047,0.6842,0.2006,0.0655,1,0.0047
980,-0.1624,-0.6059,0.6174,0.1703,0.0668,1,0.0059
981,-0.1622,-0.6065,0.5518,0.1631,0.0656,1,0.0065
982,-0.1622,-0.6076,0.4849,0.1818,0.0669,1,0.0076
983,-0.1621,-0.6083,0.4194,0.2191,0.0655,1,0.0083
984,-0.1621,-0.6094,0.3525,0.2687,0.0669,1,0.0094
985,-0.1619,-0.6091,0.2873,0.3229,0.0651,1,0.0091
986,-0.1619,-0.6091,0.2205,0.3823,0.0669,1,0.0091
987,-0.1618,-0.6083,0.1555,0.4419,0.0650,1,0.0083
988,-0.1618,-0.6087,0.0886,0.5047,0.0668,1,0.0087
989,-0.1616,-0.6072,0.0237,0.5665,0.0649,1,0.0072
990,-0.1616,-0.6078,-0.0430,0.6307,0.0668,1,0.0078
991,-0.1615,-0.6056,-0.1079,0.6936,0.0649,1,0.0056
992,-0.1614,-0.6055,-0.1746,0.7586,0.0667,1,0.0055
993,-0.1613,-0.6046,-0.2399,0.8225,0.0653,1,0.0046
994,-0.1613,-0.6055,-0.3067,0.8881,0.0668,1,0.0055
995,-0.1612,-0.6034,-0.3715,0.9519,0.0648,1,0.0034
996,-0.1612,-0.6039,-0.4383,1.0177,0.0668,1,0.0039
997,-0.1610,-0.6036,-0.5033,1.0820,0.0650,1,0.0036
998,-0.1610,-0.6048,-0.5702,1.1482,0.0669,1,0.0048
999,-0.1609,-0.6045,-0.6353,1.2126,0.0650,1,0.0045
1000,-0.1609,-0.6042,-0.7019,1.2787,0.0667,1,0.0042
1001,-0.1608,-0.6035,-0.7668,1.3430,0.0649,1,0.0035
1002,-0.1608,-0.6041,-0.8336,1.4094,0.0668,1,0.0041
1003,-0.1606,-0.6017,-0.8982,1.4735,0.0646,1,0.0017
1004,-0.1606,-0.6021,-0.9649,1.5399,0.0668,1,0.0021
1005,-0.1605,-0.6008,-1.0297,1.6043,0.0648,1,0.0008
1006,-0.1604,-0.6002,-1.0963,1.6706,0.0666,1,0.0002
1007,-0.1603,-0.5991,-1.1610,1.7350,0.0648,1,0.0000
1008,-0.1603,-0.5986,-1.2276,1.8013,0.0666,1,0.0000
1009,-0.1601,-0.5981,-1.2924,1.8659,0.0648,1,0.0000
1010,-0.1601,-0.5977,-1.3590,1.9323,0.0666,1,0.0000
1011,-0.1600,-0.5967,-1.4238,1.9968,0.0647,1,0.0000
1012,-0.1600,-0.5965,-1.4904,2.0632,0.0666,1,0.0000
1013,-0.1598,-0.5959,-1.5552,2.1278,0.0648,1,0.0000
1014,-0.1598,-0.5960,-1.6218,2.1942,0.0667,1,0.0000
1015,-0.1596,-0.5959,-1.6866,2.2589,0.0648,1,0.0000
1016,-0.1596,-0.5946,-1.7531,2.3252,0.0665,1,0.0000
1017,-0.1595,-0.5948,-1.8179,2.3898,0.0648,1,0.0000
1018,-0.1594,-0.5952,-1.8846,2.4564,0.0667,1,0.0000
1019,-0.1763,-0.5967,-1.9581,2.5309,0.0754,1,0.0000
1020,-0.1766,-0.5972,-2.0249,2.5975,0.0667,1,0.0000
1021,-0.1936,-0.5986,-2.1004,2.6740,0.0775,1,0.0000
1022,-0.1942,-0.5995,-2.1672,2.7407,0.0668,1,0.0000
1023,-0.2066,-0.6000,-2.2422,2.8164,0.0760,1,0.0000
1024,-0.2073,-0.5996,-2.3089,2.8830,0.0667,1,0.0000
1025,-0.2167,-0.5995,-2.3836,2.9581,0.0752,1,0.0000
1026,-0.2174,-0.6008,-2.4505,3.0249,0.0670,1,0.0008
1027,-0.2255,-0.6152,-2.5310,3.1059,0.0822,1,0.0152
1028,-0.2248,-0.6134,-2.4666,3.0415,0.0645,1,0.0134
1029,-0.2283,-0.6140,-2.4098,2.9852,0.0569,1,0.0140
1030,-0.2276,-0.6131,-2.3452,2.9207,0.0647,1,0.0131
1031,-0.2309,-0.6123,-2.2892,2.8651,0.0561,1,0.0123
1032,-0.2302,-0.6117,-2.2243,2.8004,0.0649,1,0.0117
1033,-0.2325,-0.6118,-2.1676,2.7441,0.0567,1,0.0118
1034,-0.2317,-0.6113,-2.1026,2.6793,0.0650,1,0.0113
1035,-0.2333,-0.6116,-2.0450,2.6220,0.0576,1,0.0116
1036,-0.2326,-0.6111,-1.9799,2.5571,0.0652,1,0.0111
1037,-0.2340,-0.6108,-1.9220,2.4996,0.0579,1,0.0108
1038,-0.2332,-0.6102,-1.8567,2.4345,0.0653,1,0.0102
1039,-0.2344,-0.6095,-1.7986,2.3768,0.0582,1,0.0095
1040,-0.2337,-0.6089,-1.7332,2.3116,0.0654,1,0.0089
1041,-0.2345,-0.6078,-1.6748,2.2536,0.0584,1,0.0078
1042,-0.2339,-0.6073,-1.6092,2.1883,0.0656,1,0.0073
1043,-0.2345,-0.6060,-1.5506,2.1301,0.0586,1,0.0060
1044,-0.2339,-0.6055,-1.4849,2.0648,0.0657,1,0.0055
1045,-0.2343,-0.6041,-1.4261,2.0064,0.0589,1,0.0041
1046,-0.2337,-0.6036,-1.3603,1.9410,0.0658,1,0.0036
1047,-0.2339,-0.6023,-1.3012,1.8824,0.0591,1,0.0023
1048,-0.2333,-0.6019,-1.2353,1.8170,0.0659,1,0.0019
1049,-0.2334,-0.6007,-1.1761,1.7583,0.0592,1,0.0007
1050,-0.2329,-0.6003,-1.1101,1.6928,0.0660,1,0.0003
1051,-0.2328,-0.5993,-1.0507,1.6340,0.0594,1,0.0000
1052,-0.2322,-0.5990,-0.9847,1.5685,0.0661,1,0.0000
1053,-0.2320,-0.5982,-0.9251,1.5096,0.0596,1,0.0000
1054,-0.2315,-0.5979,-0.8590,1.4443,0.0661,1,0.0000
1055,-0.2311,-0.5973,-0.7993,1.3853,0.0597,1,0.0000
1056,-0.2307,-0.5971,-0.7331,1.3200,0.0662,1,0.0000
1057,-0.2302,-0.5967,-0.6733,1.2610,0.0599,1,0.0000
1058,-0.2298,-0.5965,-0.6070,1.1959,0.0662,1,0.0000
1059,-0.2292,-0.5963,-0.5471,1.1370,0.0600,1,0.0000
1060,-0.2288,-0.5961,-0.4808,1.0721,0.0663,1,0.0000
1061,-0.2282,-0.5960,-0.4207,1.0133,0.0601,1,0.0000
1062,-0.2278,-0.5959,-0.3544,0.9487,0.0663,1,0.0000
1063,-0.2271,-0.5960,-0.2942,0.8902,0.0602,1,0.0000
1064,-0.2267,-0.5959,-0.2278,0.8262,0.0663,1,0.0000
1065,-0.2259,-0.5961,-0.1675,0.7681,0.0603,1,0.0000
1066,-0.2256,-0.5960,-0.1012,0.7049,0.0664,1,0.0000
1067,-0.2248,-0.5963,-0.0408,0.6476,0.0604,1,0.0000
1068,-0.2245,-0.5962,0.0256,0.5857,0.0664,1,0.0000
1069,-0.2236,-0.5965,0.0861,0.5300,0.0605,1,0.0000
1070,-0.2234,-0.5965,0.1525,0.4705,0.0664,1,0.0000
1071,-0.2224,-0.5968,0.2131,0.4177,0.0606,1,0.0000
1072,-0.2222,-0.5968,0.2795,0.3631,0.0664,1,0.0000
1073,-0.2213,-0.5971,0.3402,0.3166,0.0607,1,0.0000
1074,-0.2211,-0.5971,0.4066,0.2729,0.0664,1,0.0000
1075,-0.2201,-0.5975,0.4673,0.2415,0.0607,1,0.0000
1076,-0.2200,-0.5975,0.5338,0.2224,0.0664,1,0.0000
1077,-0.2190,-0.5979,0.5946,0.2208,0.0608,1,0.0000
1078,-0.2189,-0.5979,0.6610,0.2384,0.0664,1,0.0000
1079,-0.2180,-0.5983,0.7240,0.2689,0.0630,1,0.0000
1080,-0.2180,-0.5983,0.7904,0.3124,0.0664,1,0.0000
1081,-0.2172,-0.5989,0.8585,0.3639,0.0681,1,0.0000
1082,-0.2172,-0.5989,0.9250,0.4191,0.0664,1,0.0000
1083,-0.2167,-0.5992,0.9929,0.4782,0.0679,1,0.0000
1084,-0.2167,-0.5993,1.0593,0.5383,0.0664,1,0.0000
1085,-0.2164,-0.5994,1.1271,0.6008,0.0678,1,0.0000
1086,-0.2164,-0.5995,1.1934,0.6632,0.0664,1,0.0000
1087,-0.2162,-0.5993,1.2592,0.7256,0.0658,1,0.0000
1088,-0.2162,-0.5994,1.3256,0.7892,0.0664,1,0.0000
1089,-0.2160,-0.5989,1.3878,0.8491,0.0622,1,0.0000
1090,-0.2160,-0.5989,1.4541,0.9135,0.0664,1,0.0000
1091,-0.2159,-0.5990,1.5219,0.9794,0.0678,1,0.0000
1092,-0.2159,-0.5990,1.5883,1.0442,0.0664,1,0.0000
1093,-0.2158,-0.5990,1.6559,1.1105,0.0677,1,0.0000
1094,-0.2158,-0.5990,1.7223,1.1757,0.0664,1,0.0000
1095,-0.2157,-0.5989,1.7899,1.2422,0.0676,1,0.0000
1096,-0.2157,-0.5989,1.8562,1.3076,0.0663,1,0.0000
1097,-0.2157,-0.5987,1.9238,1.3742,0.0675,1,0.0000
1098,-0.2157,-0.5987,1.9901,1.4398,0.0664,1,0.0000
1099,-0.2157,-0.5978,2.0521,1.5011,0.0620,1,0.0000
1100,-0.2157,-0.5977,2.1185,1.5668,0.0664,1,0.0000
1101,-0.2157,-0.5978,2.1844,1.6321,0.0659,1,0.0000
1102,-0.2157,-0.5978,2.2508,1.6979,0.0664,1,0.0000
1103,-0.2157,-0.5981,2.3185,1.7651,0.0677,1,0.0000
1104,-0.2156,-0.5981,2.3848,1.8310,0.0664,1,0.0000
1105,-0.2156,-0.5983,2.4525,1.8982,0.0676,1,0.0000
1106,-0.2156,-0.5983,2.5189,1.9641,0.0664,1,0.0000
1107,-0.2157,-0.5983,2.4532,1.8989,0.0656,1,0.0000
1108,-0.2158,-0.5983,2.3864,1.8325,0.0668,1,0.0000
1109,-0.2159,-0.5983,2.3207,1.7674,0.0657,1,0.0000
1110,-0.2160,-0.5983,2.2539,1.7010,0.0668,1,0.0000
1111,-0.2161,-0.5975,2.1827,1.6305,0.0712,1,0.0000
1112,-0.2162,-0.5976,2.1158,1.5642,0.0668,1,0.0000
1113,-0.2163,-0.5978,2.0485,1.4976,0.0673,1,0.0000
1114,-0.2164,-0.5978,1.9817,1.4315,0.0668,1,0.0000
1115,-0.2165,-0.5982,1.9161,1.3668,0.0655,1,0.0000
1116,-0.2166,-0.5982,1.8493,1.3009,0.0668,1,0.0000
1117,-0.2167,-0.5984,1.7837,1.2363,0.0656,1,0.0000
1118,-0.2168,-0.5984,1.7169,1.1706,0.0668,1,0.0000
1119,-0.2170,-0.5984,1.6513,1.1062,0.0656,1,0.0000
1120,-0.2171,-0.5984,1.5844,1.0407,0.0668,1,0.0000
1121,-0.2172,-0.5984,1.5188,0.9766,0.0657,1,0.0000
1122,-0.2173,-0.5984,1.4519,0.9116,0.0668,1,0.0000
1123,-0.2175,-0.5979,1.3807,0.8427,0.0712,1,0.0000
1124,-0.2176,-0.5980,1.3139,0.7784,0.0668,1,0.0000
1125,-0.2177,-0.5981,1.2466,0.7140,0.0673,1,0.0000
1126,-0.2178,-0.5981,1.1798,0.6507,0.0668,1,0.0000
1127,-0.2179,-0.5983,1.1142,0.5894,0.0655,1,0.0000
1128,-0.2180,-0.5983,1.0474,0.5279,0.0668,1,0.0000
1129,-0.2181,-0.5984,0.9818,0.4690,0.0656,1,0.0000
1130,-0.2182,-0.5984,0.9150,0.4111,0.0668,1,0.0000
1131,-0.2184,-0.5984,0.8494,0.3573,0.0656,1,0.0000
1132,-0.2185,-0.5984,0.7826,0.3072,0.0668,1,0.0000
1133,-0.2187,-0.5984,0.7169,0.2654,0.0657,1,0.0000
1134,-0.2188,-0.5984,0.6501,0.2342,0.0668,1,0.0000
1135,-0.2190,-0.5983,0.5789,0.2194,0.0712,1,0.0000
1136,-0.2192,-0.5983,0.5121,0.2258,0.0668,1,0.0000
1137,-0.2191,-0.5984,0.4448,0.2507,0.0673,1,0.0000
1138,-0.2193,-0.5984,0.3780,0.2892,0.0668,1,0.0000
1139,-0.2193,-0.5984,0.3125,0.3357,0.0655,1,0.0000
1140,-0.2194,-0.5984,0.2456,0.3888,0.0668,1,0.0000
1141,-0.2195,-0.5984,0.1801,0.4445,0.0656,1,0.0000
1142,-0.2196,-0.5984,0.1133,0.5037,0.0668,1,0.0000
1143,-0.2199,-0.5984,0.0477,0.5636,0.0656,1,0.0000
1144,-0.2200,-0.5984,-0.0192,0.6257,0.0668,1,0.0000
1145,-0.2203,-0.5984,-0.0867,0.6894,0.0675,1,0.0000
1146,-0.2204,-0.5984,-0.1535,0.7530,0.0668,1,0.0000
1147,-0.2204,-0.5987,-0.2245,0.8213,0.0711,1,0.0000
1148,-0.2205,-0.5987,-0.2914,0.8858,0.0668,1,0.0000
1149,-0.2204,-0.5986,-0.3568,0.9493,0.0654,1,0.0000
1150,-0.2206,-0.5986,-0.4236,1.0145,0.0668,1,0.0000
1151,-0.2206,-0.5985,-0.4891,1.0785,0.0655,1,0.0000
1152,-0.2207,-0.5985,-0.5559,1.1440,0.0668,1,0.0000
1153,-0.2209,-0.5984,-0.6215,1.2085,0.0656,1,0.0000
1154,-0.2210,-0.5984,-0.6883,1.2742,0.0668,1,0.0000
1155,-0.2213,-0.5983,-0.7539,1.3389,0.0656,1,0.0000
1156,-0.2214,-0.5983,-0.8208,1.4049,0.0668,1,0.0000
1157,-0.2218,-0.5983,-0.8864,1.4698,0.0656,1,0.0000
1158,-0.2219,-0.5983,-0.9532,1.5359,0.0668,1,0.0000
1159,-0.2224,-0.5983,-1.0189,1.6010,0.0657,1,0.0000
1160,-0.2225,-0.5983,-1.0857,1.6672,0.0668,1,0.0000
1161,-0.2230,-0.5983,-1.1514,1.7324,0.0657,1,0.0000
1162,-0.2231,-0.5984,-1.2182,1.7987,0.0668,1,0.0000
1163,-0.2237,-0.5984,-1.2839,1.8639,0.0657,1,0.0000
1164,-0.2238,-0.5984,-1.3507,1.9303,0.0668,1,0.0000
1165,-0.2244,-0.5985,-1.4164,1.9956,0.0657,1,0.0000
1166,-0.2245,-0.5985,-1.4832,2.0620,0.0668,1,0.0000
1167,-0.2251,-0.5985,-1.5489,2.1274,0.0657,1,0.0000
1168,-0.2253,-0.5985,-1.6157,2.1939,0.0668,1,0.0000
1169,-0.2259,-0.5986,-1.6814,2.2593,0.0657,1,0.0000
1170,-0.2261,-0.5986,-1.7482,2.3258,0.0668,1,0.0000
1171,-0.2267,-0.5986,-1.8139,2.3912,0.0657,1,0.0000
1172,-0.2269,-0.5986,-1.8807,2.4578,0.0668,1,0.0000
1173,-0.2276,-0.5987,-1.9465,2.5233,0.0658,1,0.0000
1174,-0.2277,-0.5987,-2.0133,2.5899,0.0668,1,0.0000
1175,-0.2284,-0.5988,-2.0791,2.6555,0.0658,1,0.0000
1176,-0.2286,-0.5988,-2.1458,2.7220,0.0668,1,0.0000
1177,-0.2293,-0.5989,-2.2116,2.7877,0.0658,1,0.0000
1178,-0.2295,-0.5989,-2.2784,2.8542,0.0668,1,0.0000
1179,-0.2302,-0.5989,-2.3442,2.9199,0.0658,1,0.0000
1180,-0.2304,-0.5989,-2.4110,2.9865,0.0668,1,0.0000
1181,-0.2311,-0.5990,-2.4768,3.0522,0.0658,1,0.0000
1182,-0.2313,-0.5990,-2.5436,3.1188,0.0668,1,0.0000
1183,-0.2318,-0.5990,-2.4761,3.0515,0.0675,1,0.0000
1184,-0.2317,-0.5990,-2.4096,2.9852,0.0665,1,0.0000
1185,-0.2321,-0.5991,-2.3421,2.9179,0.0675,1,0.0000
1186,-0.2321,-0.5991,-2.2756,2.8516,0.0665,1,0.0000
1187,-0.2325,-0.5991,-2.2081,2.7844,0.0675,1,0.0000
1188,-0.2324,-0.5991,-2.1415,2.7181,0.0665,1,0.0000
1189,-0.2328,-0.5991,-2.0740,2.6509,0.0675,1,0.0000
1190,-0.2327,-0.5991,-2.0075,2.5846,0.0665,1,0.0000
1191,-0.2332,-0.5991,-1.9400,2.5174,0.0675,1,0.0000
1192,-0.2330,-0.5991,-1.8735,2.4512,0.0665,1,0.0000
1193,-0.2334,-0.5991,-1.8060,2.3840,0.0675,1,0.0000
1194,-0.2333,-0.5991,-1.7394,2.3178,0.0665,1,0.0000
1195,-0.2337,-0.5990,-1.6719,2.2507,0.0675,1,0.0000
1196,-0.2336,-0.5990,-1.6054,2.1845,0.0665,1,0.0000
1197,-0.2339,-0.5990,-1.5379,2.1175,0.0675,1,0.0000
1198,-0.2338,-0.5990,-1.4714,2.0513,0.0666,1,0.0000
1199,-0.2342,-0.5989,-1.4039,1.9843,0.0675,1,0.0000
1200,-0.2340,-0.5989,-1.3373,1.9182,0.0666,1,0.0000
1201,-0.2344,-0.5989,-1.2698,1.8513,0.0675,1,0.0000
1202,-0.2342,-0.5989,-1.2032,1.7853,0.0666,1,0.0000
1203,-0.2345,-0.5988,-1.1357,1.7184,0.0675,1,0.0000
1204,-0.2344,-0.5988,-1.0692,1.6525,0.0666,1,0.0000
1205,-0.2347,-0.5988,-1.0017,1.5857,0.0675,1,0.0000
1206,-0.2345,-0.5988,-0.9351,1.5199,0.0666,1,0.0000
1207,-0.2348,-0.5987,-0.8676,1.4533,0.0675,1,0.0000
1208,-0.2346,-0.5987,-0.8010,1.3876,0.0666,1,0.0000
1209,-0.2349,-0.5987,-0.7335,1.3212,0.0675,1,0.0000
1210,-0.2347,-0.5987,-0.6669,1.2557,0.0666,1,0.0000
1211,-0.2350,-0.5986,-0.5994,1.1895,0.0675,1,0.0000
1212,-0.2348,-0.5986,-0.5328,1.1242,0.0666,1,0.0000
1213,-0.2351,-0.5986,-0.4653,1.0584,0.0675,1,0.0000
1214,-0.2349,-0.5985,-0.3987,0.9935,0.0666,1,0.0000
1215,-0.2352,-0.5985,-0.3313,0.9281,0.0675,1,0.0000
1216,-0.2349,-0.5985,-0.2646,0.8638,0.0666,1,0.0000
1217,-0.2352,-0.5985,-0.1971,0.7991,0.0675,1,0.0000
1218,-0.2350,-0.5984,-0.1305,0.7356,0.0666,1,0.0000
1219,-0.2352,-0.5984,-0.0630,0.6721,0.0675,1,0.0000
1220,-0.2350,-0.5984,0.0036,0.6100,0.0666,1,0.0000
1221,-0.2352,-0.5983,0.0711,0.5485,0.0675,1,0.0000
1222,-0.2350,-0.5983,0.1378,0.4890,0.0666,1,0.0000
1223,-0.2352,-0.5983,0.2053,0.4311,0.0675,1,0.0000
1224,-0.2350,-0.5982,0.2719,0.3769,0.0666,1,0.0000
1225,-0.2352,-0.5982,0.3394,0.3270,0.0675,1,0.0000
1226,-0.2349,-0.5982,0.4061,0.2845,0.0667,1,0.0000
1227,-0.2352,-0.5981,0.4735,0.2529,0.0675,1,0.0000
1228,-0.2349,-0.5981,0.5402,0.2364,0.0667,1,0.0000
1229,-0.2352,-0.5984,0.6076,0.2388,0.0674,1,0.0000
1230,-0.2350,-0.5984,0.6742,0.2584,0.0667,1,0.0000
1231,-0.2352,-0.5987,0.7416,0.2932,0.0674,1,0.0000
1232,-0.2350,-0.5987,0.8083,0.3371,0.0667,1,0.0000
1233,-0.2352,-0.5990,0.8757,0.3884,0.0674,1,0.0000
1234,-0.2349,-0.5990,0.9423,0.4431,0.0667,1,0.0000
1235,-0.2351,-0.5992,1.0097,0.5017,0.0674,1,0.0000
1236,-0.2348,-0.5992,1.0764,0.5613,0.0667,1,0.0000
1237,-0.2351,-0.5994,1.1438,0.6232,0.0674,1,0.0000
1238,-0.2348,-0.5994,1.2105,0.6853,0.0667,1,0.0000
1239,-0.2350,-0.5995,1.2779,0.7491,0.0674,1,0.0000
1240,-0.2347,-0.5995,1.3445,0.8126,0.0667,1,0.0000
1241,-0.2349,-0.5995,1.4119,0.8774,0.0674,1,0.0000
1242,-0.2345,-0.5995,1.4786,0.9417,0.0667,1,0.0000
1243,-0.2347,-0.5995,1.5460,1.0071,0.0674,1,0.0000
1244,-0.2344,-0.5995,1.6127,1.0720,0.0667,1,0.0000
1245,-0.2346,-0.5995,1.6801,1.1379,0.0674,1,0.0000
1246,-0.2343,-0.5995,1.7467,1.2032,0.0667,1,0.0000
1247,-0.2345,-0.5994,1.8141,1.2694,0.0674,1,0.0000
1248,-0.2342,-0.5994,1.8808,1.3349,0.0667,1,0.0000
1249,-0.2343,-0.5993,1.9482,1.4013,0.0674,1,0.0000
1250,-0.2340,-0.5993,2.0149,1.4671,0.0667,1,0.0000
1251,-0.2342,-0.5993,2.0823,1.5337,0.0674,1,0.0000
1252,-0.2339,-0.5992,2.1489,1.5995,0.0667,1,0.0000
1253,-0.2341,-0.5992,2.2163,1.6663,0.0674,1,0.0000
1254,-0.2337,-0.5992,2.2830,1.7323,0.0667,1,0.0000
1255,-0.2339,-0.5991,2.3504,1.7991,0.0674,1,0.0000
1256,-0.2336,-0.5991,2.4171,1.8652,0.0667,1,0.0000
1257,-0.2338,-0.5991,2.4845,1.9321,0.0674,1,0.0000
1258,-0.2334,-0.5991,2.5512,1.9982,0.0667,1,0.0000
1259,-0.2343,-0.5991,2.4852,1.9329,0.0659,1,0.0000
1260,-0.2346,-0.5991,2.4186,1.8668,0.0666,1,0.0000
1261,-0.2355,-0.5991,2.3526,1.8015,0.0659,1,0.0000
1262,-0.2358,-0.5991,2.2860,1.7355,0.0667,1,0.0000
1263,-0.2367,-0.5991,2.2200,1.6703,0.0659,1,0.0000
1264,-0.2370,-0.5991,2.1534,1.6044,0.0666,1,0.0000
1265,-0.2379,-0.5991,2.0875,1.5394,0.0659,1,0.0000
1266,-0.2383,-0.5991,2.0208,1.4736,0.0666,1,0.0000
1267,-0.2392,-0.5991,1.9549,1.4087,0.0659,1,0.0000
1268,-0.2396,-0.5991,1.8882,1.3432,0.0667,1,0.0000
1269,-0.2405,-0.5991,1.8223,1.2785,0.0660,1,0.0000
1270,-0.2409,-0.5991,1.7556,1.2132,0.0667,1,0.0000
1271,-0.2419,-0.5991,1.6897,1.1488,0.0660,1,0.0000
1272,-0.2422,-0.5991,1.6230,1.0838,0.0667,1,0.0000
1273,-0.2433,-0.5992,1.5571,1.0199,0.0660,1,0.0000
1274,-0.2436,-0.5992,1.4904,0.9554,0.0667,1,0.0000
1275,-0.2447,-0.5992,1.4245,0.8921,0.0660,1,0.0000
1276,-0.2450,-0.5992,1.3578,0.8283,0.0667,1,0.0000
1277,-0.2461,-0.5992,1.2918,0.7659,0.0660,1,0.0000
1278,-0.2465,-0.5992,1.2252,0.7032,0.0667,1,0.0000
1279,-0.2476,-0.5992,1.1592,0.6423,0.0660,1,0.0000
1280,-0.2480,-0.5992,1.0926,0.5815,0.0667,1,0.0000
1281,-0.2491,-0.5992,1.0266,0.5231,0.0660,1,0.0000
1282,-0.2495,-0.5992,0.9599,0.4658,0.0667,1,0.0000
1283,-0.2507,-0.5992,0.8940,0.4123,0.0660,1,0.0000
1284,-0.2510,-0.5992,0.8273,0.3619,0.0667,1,0.0000
1285,-0.2522,-0.5992,0.7613,0.3187,0.0660,1,0.0000
1286,-0.2526,-0.5992,0.6947,0.2832,0.0667,1,0.0000
1287,-0.2538,-0.5992,0.6287,0.2613,0.0660,1,0.0000
1288,-0.2542,-0.5992,0.5620,0.2543,0.0667,1,0.0000
