tick,local_x,local_y,local_z,drift_m,slip_m,on_bus_support,below_depth_m
336,-0.0007,-5.5183,21.7222,21.7199,0.0658,0,4.9183
337,0.0006,-5.5619,22.0767,22.0751,0.3571,0,4.9619
338,0.0006,-5.5512,22.0118,22.0095,0.0658,0,4.9512
339,0.0020,-5.5389,22.3815,22.3672,0.3700,0,4.9389
340,0.0020,-5.5283,22.3166,22.3015,0.0658,0,4.9283
341,0.0033,-5.4680,22.6993,22.6619,0.3874,0,4.8680
342,0.0033,-5.4576,22.6343,22.5962,0.0658,0,4.8576
343,0.0043,-5.3688,23.0254,22.9596,0.4010,0,4.7688
344,0.0043,-5.3585,22.9603,22.8939,0.0659,0,4.7585
345,0.0048,-5.2587,23.3559,23.2608,0.4080,0,4.6587
346,0.0048,-5.2487,23.2908,23.1949,0.0659,0,4.6487
347,0.0050,-5.1510,23.6884,23.5656,0.4095,0,4.5510
348,0.0050,-5.1412,23.6232,23.4997,0.0659,0,4.5412
349,0.0047,-5.0544,24.0215,23.8742,0.4077,0,4.4544
350,0.0047,-5.0448,23.9562,23.8083,0.0660,0,4.4448
351,0.0042,-4.9737,24.3548,24.1870,0.4048,0,4.3737
352,0.0042,-4.9643,24.2895,24.1211,0.0660,0,4.3643
353,0.0035,-4.9105,24.6883,24.5039,0.4024,0,4.3105
354,0.0035,-4.9012,24.6230,24.4380,0.0660,0,4.3012
355,0.0062,-4.6604,25.0417,24.8097,0.4831,0,4.0604
356,0.0062,-4.6517,24.9762,24.7437,0.0661,0,4.0517
357,0.0067,-4.3513,25.3987,25.1140,0.5184,0,3.7513
358,0.0067,-4.3434,25.3330,25.0478,0.0662,0,3.7434
359,0.0069,-4.0506,25.7531,25.4218,0.5120,0,3.4506
360,0.0069,-4.0434,25.6872,25.3555,0.0663,0,3.4434
361,0.0069,-3.7463,26.1078,25.7343,0.5150,0,3.1463
362,0.0069,-3.7324,26.0448,25.6701,0.0646,0,3.1324
363,0.0067,-3.4349,26.4651,26.0532,0.5150,0,2.8349
364,0.0067,-3.4204,26.4021,25.9891,0.0646,0,2.8204
365,0.0066,-3.1190,26.8216,26.3756,0.5165,0,2.5190
366,0.0066,-3.1052,26.7584,26.3114,0.0647,0,2.5052
367,0.0064,-2.7964,27.1771,26.7010,0.5203,0,2.1964
368,0.0063,-2.7833,27.1137,26.6368,0.0647,0,2.1833
369,0.0061,-2.4643,27.5317,27.0295,0.5258,0,1.8643
370,0.0061,-2.4519,27.4682,26.9652,0.0648,0,1.8519
371,0.0059,-2.1205,27.8853,27.3610,0.5327,0,1.5205
372,0.0059,-2.1089,27.8215,27.2967,0.0648,0,1.5089
373,0.0057,-1.7637,28.2375,27.6953,0.5405,0,1.1637
374,0.0057,-1.7528,28.1736,27.6310,0.0648,0,1.1528
375,0.0055,-1.3931,28.5880,28.0326,0.5488,0,0.7931
376,0.0055,-1.3829,28.5240,27.9683,0.0648,0,0.7829
377,0.0053,-1.0083,28.9364,28.3727,0.5572,0,0.4083
378,0.0053,-0.9988,28.8723,28.3084,0.0649,0,0.3988
379,0.0049,-0.6345,29.2823,28.7156,0.5485,0,0.0345
380,0.0049,-0.6258,29.2180,28.6513,0.0649,0,0.0258
381,0.0040,-0.3913,29.6268,29.0608,0.4713,0,0.0000
382,0.0040,-0.3830,29.5624,28.9966,0.0649,0,0.0000
383,0.0029,-0.2733,29.9731,29.4083,0.4251,0,0.0000
384,0.0029,-0.2652,29.9088,29.3440,0.0649,0,0.0000
385,0.0018,-0.2514,30.3225,29.7579,0.4140,0,0.0000
386,0.0018,-0.2433,30.2582,29.6936,0.0649,0,0.0000
387,0.0008,-0.2954,30.6748,30.1096,0.4198,0,0.0000
388,0.0008,-0.2872,30.6104,30.0454,0.0649,0,0.0000
389,-0.0000,-0.3776,31.0293,30.4635,0.4286,0,0.0000
390,-0.0000,-0.3692,30.9650,30.3992,0.0649,0,0.0000
391,-0.0006,-0.4752,31.3858,30.8194,0.4340,0,0.0000
392,-0.0006,-0.4666,31.3216,30.7552,0.0649,0,0.0000
393,0.0349,-0.5694,31.7437,31.1771,0.4359,0,0.0000
