tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
15758,1789626281170000,0.111961365,-0.597024441,1.408866882,0.028558986,1,-64.710655212,0.972863853,-64.860618591,7954,265.166666667,265.116666667,0.411070496,1,1,1,0,0,1
15759,1789626281186000,0.105964661,-0.596764565,1.436729431,0.028501747,1,-64.621284485,0.971563816,-65.261177063,7954,265.166666667,265.133333333,0.410409421,1,1,1,0,0,1
15760,1789626281204000,0.108779907,-0.597292423,1.465633392,0.029045537,1,-64.531913757,0.970263839,-65.661735535,7955,265.200000000,265.150000000,0.410409421,1,1,1,0,0,1
15761,1789626281220000,0.101402283,-0.597661018,1.495414734,0.030683765,1,-64.434555054,0.968781352,-66.059753418,7955,265.200000000,265.166666667,0.409754992,1,1,1,0,0,1
15762,1789626281237000,0.096252441,-0.596976280,1.527145386,0.032153133,1,-64.337196350,0.967298865,-66.457771301,7956,265.233333333,265.183333333,0.409754992,1,1,1,0,0,1
15763,1789626281253000,0.088737488,-0.597528934,1.556934357,0.030727230,1,-64.231842041,0.965744078,-66.853073120,7956,265.233333333,265.200000000,0.409103245,1,1,1,0,0,1
15764,1789626281269000,0.081069946,-0.596725464,1.589050293,0.033028323,1,-64.126495361,0.964189291,-67.248374939,7957,265.266666667,265.216666667,0.409101278,1,1,1,0,0,1
15765,1789626281287000,0.073509216,-0.597397327,1.618839264,0.030740833,1,-64.013183594,0.962643743,-67.640792847,7957,265.266666667,265.233333333,0.408452898,1,1,1,0,0,1
15766,1789626281303000,0.095809937,-0.596032143,1.993850708,0.375676423,1,-63.899875641,0.961098254,-68.033210754,7958,265.300000000,265.250000000,0.408451825,1,0,1,0,0,1
15767,1789626281319000,0.091140747,-0.596341610,1.959968567,0.034203749,1,-63.779338837,0.959693909,-68.422676086,7958,265.300000000,265.266666667,0.407693923,1,0,1,0,0,1
15768,1789626281336000,0.094772339,-0.595836639,1.926834106,0.033336703,1,-63.658802032,0.958289504,-68.812141418,7959,265.333333333,265.283333333,0.407693923,1,0,1,0,0,1
15769,1789626281353000,0.093147278,-0.596033096,1.892524719,0.034348413,1,-63.532981873,0.957339883,-69.198585510,7959,265.333333333,265.300000000,0.406411916,1,0,0,1,0,1
